Index,Form,Tense,Voice,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
1588,p,-,p,located,VBN,in,IN,PP-LOC-CLR,VBN1VP0PP-LOC-CLR0,1,ARGM-LOC
1589,p,-,a,including,VBG,watches,NNS,NP,VBG1PP1NP0NP0,0,ARG2
1590,p,-,a,including,VBG,low-priced,JJ,NP,VBG1PP0NP0,1,ARG1
1591,p,-,p,assembled,VBN,low-priced,JJ,NP,VBN1VP1NP0NP0,0,ARG1
1592,p,-,p,assembled,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
1593,p,-,a,developing,VBG,nations,NNS,NNS,VBG1NP0NNS0,1,ARG1
1594,p,-,p,covered,VBN,other,JJ,NP,VBN1VP1NP0NP0,0,ARG1
1595,p,-,p,covered,VBN,by,IN,PP,VBN1VP0PP0,1,ARG2-by
1596,v,p,a,said,VBD,U.S.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1597,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1598,v,p,a,totaled,VBD,Imports,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1599,v,p,a,totaled,VBD,about,IN,NP,VBD1VP0NP0,1,ARG2-EXT
1600,v,p,a,totaled,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1601,p,n,a,stepping,VBG,its,PRP$,NP-SBJ-1,VBG1VP1VP1S0NP-SBJ-10,0,ARG1
1602,p,n,a,stepping,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARGM-PNC
1603,i,-,a,help,VB,its,PRP$,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
1604,i,-,a,help,VB,turn,VB,VP,VB1VP0VP0,1,ARG1
1605,-,-,a,turn,VB,its,PRP$,NP-SBJ-1,VB1VP1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
1606,-,-,a,turn,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1607,-,-,a,turn,VB,around,RB,ADVP-CLR,VB1VP0ADVP-CLR0,1,ARGM-DIR
1608,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1609,v,p,a,said,VBD,Magna,NNP,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
1610,v,f,a,direct,VB,Mr.,NNP,NP-SBJ,VB1VP1VP1S-TPC-20NP-SBJ0,0,ARG0
1611,v,f,a,direct,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1612,v,f,a,direct,VB,an,DT,NP,VB1VP0NP0,1,ARG1
1613,v,f,a,direct,VB,until,IN,SBAR-TMP,VB1VP0SBAR-TMP0,1,ARGM-TMP
1614,i,-,a,reduce,VB,Mr.,NNP,NP-SBJ,VB1VP1VP1VP1S1NP1VP1VP1S-TPC-20NP-SBJ0,0,ARG0
1615,i,-,a,reduce,VB,overhead,NN,NP,VB1VP0NP0,1,ARG1
1616,i,-,a,curb,VB,*,-NONE-,-NONE-,VB1VP1VP1VP1S0NP-SBJ0-NONE-0,0,ARG0
1617,i,-,a,curb,VB,capital,NN,NP,VB1VP0NP0,1,ARG1
1618,p,n,p,achieved,VBN,a,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1619,p,n,p,maintained,VBN,a,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1620,v,p,a,said,VBD,Magna,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1621,v,p,a,said,VBD,Mr.,NNP,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
1622,v,f,a,succeed,VB,Stephen,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1623,v,f,a,succeed,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1624,v,f,a,succeed,VB,Mr.,NNP,NP,VB1VP0NP0,1,ARG1
1625,p,n,a,left,VBN,An,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1626,p,n,a,left,VBN,Magna,NNP,NP-SBJ,VBN1VP0S0NP-SBJ0,1,ARG2
1627,p,n,a,left,VBN,with,IN,PP-PRD,VBN1VP0S0PP-PRD0,1,ARG1-with
1628,p,n,a,left,VBN,as,IN,SBAR-TMP,VBN1VP0SBAR-TMP0,1,ARGM-TMP
1629,v,n,a,enters,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1630,v,n,a,enters,VBZ,a,DT,NP,VBZ1VP0NP0,1,ARG1
1631,p,n,a,reported,VBN,The,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1632,p,n,a,reported,VBN,declines,NNS,NP,VBN1VP0NP0,1,ARG1
1633,p,n,a,reported,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1634,p,n,a,reported,VBN,despite,IN,PP,VBN1VP0PP0,1,ARGM-ADV
1635,v,p,a,cut,VBD,Magna,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1636,v,p,a,cut,VBD,recently,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
1637,v,p,a,cut,VBD,its,PRP$,NP,VBD1VP0NP0,1,ARG1
1638,v,p,a,cut,VBD,in,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-in
1639,p,n,a,wallowing,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
1640,p,n,a,wallowing,VBG,far,RB,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
1641,v,p,a,closed,VBD,On,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
1642,v,p,a,closed,VBD,yesterday,NN,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
1643,v,p,a,closed,VBD,Magna,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1644,v,p,a,closed,VBD,up,RB,RB,VBD1VP0ADVP-CLR0RB0,1,ARGM-MNR
1645,v,p,a,closed,VBD,to,TO,PP,VBD1VP0ADVP-CLR0PP0,1,ARGM-EXT
1646,p,-,a,controlling,VBG,shareholder,NN,NN,VBG1NP0NN0,1,ARG0
1647,v,p,a,resigned,VBD,Mr.,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
1648,v,p,a,resigned,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-as
1649,v,p,a,resigned,VBD,last,JJ,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
1650,v,p,a,resigned,VBD,*-1,-NONE-,S-PRP,VBD1VP0S-PRP0,1,ARGM-PNC
1651,i,-,a,seek,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1S0NP-SBJ-10,0,ARG0
1652,i,-,a,seek,VB,unsuccessfully,RB,ADVP-MNR,VB1VP0ADVP-MNR0,1,ARGM-MNR
1653,i,-,a,seek,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1654,v,p,a,said,VBD,Analysts,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1655,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1656,v,n,a,wants,VBZ,Mr.,NNP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
1657,v,n,a,wants,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG1
1658,i,-,a,resume,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1659,i,-,a,resume,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1660,g,-,-,running,VBG,Mr.,NNP,NP-SBJ-1,VBG1VP1S-NOM1PP-LOC1NP1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1661,g,-,-,running,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
1662,v,n,a,expect,VBP,They,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1663,v,n,a,expect,VBP,him,PRP,S,VBP1VP0S0,1,ARG1
1664,i,-,a,cut,VB,him,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1665,i,-,a,cut,VB,costs,NNS,NP,VB1VP0NP0,1,ARG1
1666,i,-,a,cut,VB,throughout,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
1667,v,p,a,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1668,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1669,v,f,a,direct,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
1670,v,f,a,direct,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1671,v,f,a,direct,VB,personally,RB,ADVP-MNR,VB1VP0ADVP-MNR0,0,ARGM-MNR
1672,v,f,a,direct,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1673,v,f,a,direct,VB,*-1,-NONE-,S-ADV,VB1VP0S-ADV0,1,ARGM-ADV
1674,p,-,p,assisted,VBN,Mr.,NNP,NP-SBJ-1,VBN1VP1S-ADV1VP1VP1S0NP-SBJ-10,0,ARG1
1675,p,-,p,assisted,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1676,p,-,p,reached,VBN,could,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1677,p,-,p,reached,VBN,Neither,DT,NP-SBJ-38,VBN1VP1VP1VP1S0NP-SBJ-380,0,ARG1
1678,p,-,p,reached,VBN,for,IN,PP-PRP,VBN1VP0PP-PRP0,1,ARGM-PNC
1679,v,p,a,said,VBD,Magna,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1680,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1681,v,p,a,resigned,VBD,Mr.,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
1682,v,p,a,resigned,VBD,*-1,-NONE-,S-PRP,VBD1VP0S-PRP0,1,ARGM-PNC
1683,i,-,a,pursue,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1S0NP-SBJ-10,0,ARG0
1684,i,-,a,pursue,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1685,i,-,a,pursue,VB,with,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
1686,p,p,p,named,VBN,Lord,NNP,NP-SBJ-39,VBN1VP1VP1S0NP-SBJ-390,0,ARG1
1687,p,p,p,named,VBN,a,DT,NP-PRD,VBN1VP0S0NP-PRD0,1,ARG2
1688,v,p,a,bought,VBD,Japanese,JJ,NP-SBJ,VBD1VP1S-TPC-10NP-SBJ0,0,ARG0
1689,v,p,a,bought,VBD,nearly,RB,ADVP-MNR,VBD1VP0ADVP-MNR0,0,ARGM-MNR
1690,v,p,a,bought,VBD,two,CD,NP,VBD1VP0NP0,1,ARG1
1691,p,-,a,totaling,VBG,two,CD,NP,VBG1VP1NP0NP0,0,ARG1
1692,p,-,a,totaling,VBG,$,$,NP,VBG1VP0NP0,1,ARG2-EXT
1693,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1694,v,p,a,said,VBD,Japanese,JJ,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1695,v,n,a,show,VBP,The,DT,NP-SBJ,VBP1VP1S-TPC-10NP-SBJ0,0,ARG0
1696,v,n,a,show,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
1697,v,p,a,said,VBD,Fannie,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1698,v,p,a,said,VBD,The,DT,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1699,v,p,a,said,VBD,at,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
1700,v,p,a,said,VBD,He,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1701,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1702,p,p,p,placed,VBN,more,RBR,NP-SBJ-40,VBN1VP1VP1S0NP-SBJ-400,0,ARG1
1703,p,p,p,placed,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
1704,v,p,a,went,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1705,v,p,a,went,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG2-to
1706,v,p,a,snapped,VBD,Earlier,JJR,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
1707,v,p,a,snapped,VBD,Japanese,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1708,v,p,a,snapped,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
1709,p,p,p,put,VBN,That,DT,NP-SBJ-41,VBN1VP1VP1S0NP-SBJ-410,0,ARG1
1710,p,p,p,put,VBN,together,RP,PRT,VBN1VP0PRT0,1,ARG2
1711,p,p,p,put,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1712,p,p,p,assembled,VBN,The,DT,NP-SBJ-42,VBN1VP1VP1S0NP-SBJ-420,0,ARG1
1713,p,p,p,assembled,VBN,jointly,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,1,ARGM-ADV
1714,p,p,p,assembled,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1715,p,-,a,offering,VBG,one,CD,NP,VBG1VP1NP0NP0,0,ARG0
1716,p,-,a,offering,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
1717,p,-,p,linked,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
1718,p,-,p,linked,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG1-to
1719,p,-,p,offered,VBD,rate,NN,NN,VBD1NP0NN0,1,ARG1
1720,v,n,a,offer,VBP,The,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1721,v,n,a,offer,VBP,two,CD,NP,VBP1VP0NP0,1,ARG1
1722,v,n,a,offer,VBP,to,TO,PP-CLR,VBP1VP0PP-CLR0,1,ARG3-to
1723,p,n,p,designed,VBN,First,JJ,ADVP,VBN1VP1VP1S0ADVP0,0,ARGM-DIS
1724,p,n,p,designed,VBN,they,PRP,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1725,p,n,p,designed,VBN,to,TO,VP,VBN1VP0S-CLR0VP0,1,ARG3
1726,i,-,a,eliminate,VB,they,PRP,NP-SBJ-1,VB1VP1VP1S-CLR1VP1VP1S0NP-SBJ-10,0,ARG0
1727,i,-,a,eliminate,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1728,p,-,p,retired,VBN,can,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1729,p,-,p,retired,VBN,mortgage-backed,JJ,NP-SBJ-43,VBN1VP1VP1VP1S0NP-SBJ-430,0,ARG1
1730,p,-,p,retired,VBN,early,RB,ADVP-TMP,VBN1VP0ADVP-TMP0,1,ARGM-TMP
1731,p,-,p,retired,VBN,if,IN,SBAR-ADV,VBN1VP0SBAR-ADV0,1,ARGM-ADV
1732,v,n,a,decline,VBP,interest,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
1733,v,n,a,forces,VBZ,such,JJ,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1734,v,n,a,forces,VBZ,investors,NNS,NP-SBJ,VBZ1VP0S0NP-SBJ0,1,ARG1
1735,v,n,a,forces,VBZ,to,TO,VP,VBZ1VP0S0VP0,1,ARG2
1736,i,-,a,redeploy,VB,investors,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1737,i,-,a,redeploy,VB,their,PRP$,NP,VB1VP0NP0,1,ARG1
1738,i,-,a,redeploy,VB,at,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-at
1739,v,n,a,channel,VBP,Second,JJ,ADVP,VBP1VP1S0ADVP0,0,ARGM-DIS
1740,v,n,a,channel,VBP,they,PRP,NP-SBJ-1,VBP1VP1S0NP-SBJ-10,0,ARG0
1741,v,n,a,channel,VBP,monthly,JJ,NP,VBP1VP0NP0,1,ARG1
1742,v,n,a,channel,VBP,into,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG2-into
1743,v,n,a,channel,VBP,*-1,-NONE-,S-ADV,VBP1VP0S-ADV0,1,ARGM-ADV
1744,p,-,a,reducing,VBG,they,PRP,NP-SBJ-1,VBG1VP1S-ADV1VP1S0NP-SBJ-10,0,ARG0
1745,p,-,a,reducing,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
1746,g,-,-,addressing,VBG,those,DT,NP,VBG1VP0NP0,1,ARG1
1747,g,-,-,addressing,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
1748,v,p,a,said,VBD,By,IN,PP-MNR,VBD1VP1PRN1S-10PP-MNR0,0,ARG1
1749,v,p,a,said,VBD,Mr.,NNP,NP-SBJ,VBD1VP1PRN0NP-SBJ0,0,ARG0
1750,p,n,a,become,VBN,By,IN,PP-MNR,VBN1VP1VP1S-10PP-MNR0,0,ARGM-MNR
1751,p,n,a,become,VBN,the,DT,NP-SBJ,VBN1VP1VP1S-10NP-SBJ0,0,ARG1
1752,p,n,a,become,VBN,extremely,RB,ADJP-PRD,VBN1VP0ADJP-PRD0,1,ARG2
1753,p,n,a,boosted,VBN,Such,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1754,p,n,a,boosted,VBN,Japanese,JJ,NP,VBN1VP0NP0,1,ARG1
1755,p,n,a,boosted,VBN,to,TO,PP-DIR,VBN1VP0PP-DIR0,1,ARG4-to
1756,p,n,a,growing,VBG,their,PRP$,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
1757,p,n,a,growing,VBG,at,IN,PP-MNR,VBG1VP0PP-MNR0,1,ARG2-at
1758,p,n,a,become,VBN,They,PRP,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0,ARG1
1759,p,n,a,become,VBN,also,RB,ADVP,VBN1VP1VP1S0ADVP0,0,ARGM-DIS
1760,p,n,a,become,VBN,large,JJ,NP-PRD,VBN1VP0NP-PRD0,1,ARG2
1761,p,n,a,become,VBN,*-2,-NONE-,S-ADV,VBN1VP0S-ADV0,1,ARGM-ADV
1762,p,-,a,buying,VBG,They,PRP,NP-SBJ-2,VBG1VP1S-ADV1VP1VP1S0NP-SBJ-20,0,ARG0
1763,p,-,a,buying,VBG,$,$,NP,VBG1VP0NP0,1,ARG1
1764,p,-,a,buying,VBG,during,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
1765,p,-,p,issued,VBN,the,DT,NP,VBN1VP1NP0NP0,0,ARG1
1766,p,p,p,named,VBN,James,NNP,NP-SBJ-44,VBN1VP1VP1S0NP-SBJ-440,0,ARG1
1767,p,p,p,named,VBN,a,DT,NP-PRD,VBN1VP0S0NP-PRD0,1,ARG2
1768,p,p,p,named,VBN,*,-NONE-,S-ADV,VBN1VP0S-ADV0,1,ARGM-ADV
1769,p,-,a,expanding,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-ADV0NP-SBJ0,0,ARG0
1770,p,-,a,expanding,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
1771,p,-,a,expanding,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1,ARG4-to
1772,v,p,a,said,VBD,LTV,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1773,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1774,v,p,a,agreed,VBD,a,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
1775,v,p,a,agreed,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG1
1776,i,-,a,extend,VB,a,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1777,i,-,a,extend,VB,until,IN,PP-TMP,VB1VP0PP-TMP0,1,ARG2-until
1778,i,-,a,extend,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1779,v,n,a,has,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1780,v,n,a,has,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1781,v,n,a,has,VBZ,the,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0,ARGM-TMP
1782,i,-,a,file,VB,the,DT,NP-SBJ,VB1VP1VP1S1NP1VP1S0NP-SBJ0,0,ARG0
1783,i,-,a,file,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1784,p,n,a,operating,VBG,The,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
1785,p,n,a,operating,VBG,under,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-MNR
1786,p,n,a,operating,VBG,*,-NONE-,S-ADV,VBG1VP0S-ADV0,1,ARGM-ADV
1787,p,-,a,giving,VBG,The,DT,NP-SBJ,VBG1VP1S-ADV1VP1VP1S0NP-SBJ0,0,ARG0
1788,p,-,a,giving,VBG,it,PRP,NP,VBG1VP0NP0,1,ARG2
1789,p,-,a,giving,VBG,court,NN,NP,VBG1VP0NP0,1,ARG1
1790,p,-,a,giving,VBG,while,IN,SBAR-TMP,VBG1VP0SBAR-TMP0,1,ARGM-TMP
1791,v,n,a,attempts,VBZ,it,PRP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
1792,v,n,a,attempts,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG1
1793,i,-,a,work,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1794,i,-,a,work,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1795,i,-,a,pay,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1NP1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1796,i,-,a,pay,VB,its,PRP$,NP,VB1VP0NP0,1,ARG2
1797,v,p,a,began,VBD,Italian,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1798,v,p,a,began,VBD,",",",",PRN,VBD1VP1S0PRN0,0,ARGM-MNR
1799,v,p,a,began,VBD,its,PRP$,NP,VBD1VP0NP0,1,ARG1
1800,p,-,p,incorporated,VBN,in,IN,PP-LOC-CLR,VBN1VP0PP-LOC-CLR0,1,ARGM-LOC
1801,p,-,p,incorporated,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
1802,p,-,p,advertised,VBN,The,DT,NP,VBN1VP1NP-SBJ-10NP0,0,ARG1
1803,p,-,p,advertised,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
1804,p,n,p,scheduled,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1805,p,n,p,scheduled,VBN,to,TO,VP,VBN1VP0S0VP0,1,ARG2
1806,i,-,a,expire,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG1
1807,i,-,a,expire,VB,at,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
1808,v,n,a,owns,VBZ,Montedison,NN,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1809,v,n,a,owns,VBZ,currently,RB,ADVP-TMP,VBZ1VP1S0ADVP-TMP0,0,ARGM-TMP
1810,v,n,a,owns,VBZ,about,IN,NP,VBZ1VP0NP0,1,ARG1
1811,p,n,p,launched,VBN,The,DT,NP-SBJ-45,VBN1VP1VP1VP1S0NP-SBJ-450,0,ARG1
1812,p,n,p,launched,VBN,pursuant,JJ,ADVP-MNR,VBN1VP0ADVP-MNR0,1,ARGM-MNR
1813,p,-,p,announced,VBN,previously,RB,ADVP-TMP,VBN1ADJP0ADVP-TMP0,0,ARGM-TMP
1814,p,-,p,announced,VBN,agreement,NN,NN,VBN1ADJP1NP0NN0,1,ARG1
1815,v,p,a,fell,VBD,Japan,NNP,NP-SBJ,VBD1VP1S-TPC-20NP-SBJ0,0,ARG1
1816,v,p,a,fell,VBD,by,IN,PP-EXT,VBD1VP0PP-EXT0,1,ARG2-by
1817,v,p,a,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1818,v,p,a,fell,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
1819,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1820,v,p,a,said,VBD,Japan,NNP,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
1821,v,n,a,marks,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1822,v,n,a,marks,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1823,v,n,a,reflects,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG2
1824,v,n,a,reflects,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1825,v,p,a,surged,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1826,v,p,a,surged,VBD,temporarily,RB,ADVP,VBD1VP0ADVP0,0,ARGM-TMP
1827,v,p,a,surged,VBD,above,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-above
1828,v,n,a,follows,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
1829,v,n,a,follows,VBZ,a,DT,NP,VBZ1VP0NP0,1,ARG2
1830,-,-,a,Pick,VB,*,-NONE-,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
1831,-,-,a,Pick,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1832,p,-,a,sweeping,VBG,the,DT,NP,VBG1VP1NP0NP0,0,ARG1
1833,p,-,a,sweeping,VBG,Wall,NNP,NP,VBG1VP0NP0,1,ARG2
1834,p,-,p,traded,VBN,publicly,RB,RB,VBN1ADJP0RB0,0,ARGM-MNR
1835,p,-,p,traded,VBN,portfolios,NNS,NNS,VBN1ADJP1NP0NNS0,1,ARG1
1836,v,n,a,invest,VBP,those,DT,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
1837,v,n,a,invest,VBP,in,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG2-in
1838,p,n,p,launched,VBN,No,RB,NP-SBJ-2,VBN1VP1VP1VP1VP1S0NP-SBJ-20,0,ARG1
1839,p,n,p,launched,VBN,this,DT,NP-TMP,VBN1VP1VP0NP-TMP0,1,ARGM-TMP
1840,p,n,p,registered,VBN,No,RB,NP-SBJ-2,VBN1VP1VP1VP1VP1S0NP-SBJ-20,0,ARG1
1841,p,n,p,registered,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
1842,p,n,p,registered,VBN,this,DT,NP-TMP,VBN1VP1VP0NP-TMP0,1,ARGM-TMP
1843,p,n,a,ranged,VBN,The,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1844,p,n,a,ranged,VBN,recently,RB,ADVP-TMP,VBN1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
1845,p,n,a,ranged,VBN,from,IN,PP,VBN1VP0PP-CLR0PP0,1,ARG3-from
1846,p,n,a,ranged,VBN,to,TO,PP,VBN1VP0PP-CLR0PP0,1,ARG4-to
