Index,Roleset,Form,Tense,Voice,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
1454,adapt.01,v,p,a,adapted,VBD,one,CD,NP,VBD1VP0NP0,1,ARG1
1455,adapt.01,v,p,a,adapted,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1456,lead.02,v,p,a,led,VBD,Alan,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1457,lead.02,v,p,a,led,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
1458,develop.02,v,p,a,developed,VBD,the,DT,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG0
1459,develop.02,v,p,a,developed,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
1460,allow.01,v,n,a,allow,VBP,the,DT,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
1461,allow.01,v,n,a,allow,VBP,PCs,NNS,S,VBP1VP0S0,1,ARG1
1462,share.01,i,-,a,share,VB,PCs,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1463,share.01,i,-,a,share,VB,data,NNS,NP,VB1VP0NP0,1,ARG1
1464,share.01,i,-,a,share,VB,via,IN,PP-MNR,VB1VP0PP-MNR0,1,ARGM-MNR
1465,offer.01,v,p,a,offer,VB,IBM,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1466,offer.01,v,p,a,offer,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
1467,offer.01,v,p,a,offer,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
1468,offer.01,v,p,a,offer,VB,until,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
1469,offer.01,v,p,a,offer,VB,as,IN,SBAR-TMP,VB1VP0SBAR-TMP0,1,ARGM-TMP
1470,enter.01,v,p,a,entered,VBD,many,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1471,enter.01,v,p,a,entered,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
1472,total.01,v,n,a,total,VBP,Today,NN,NP-TMP,VBP1VP1S0NP-TMP0,0,ARGM-TMP
1473,total.01,v,n,a,total,VBP,PC,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
1474,total.01,v,n,a,total,VBP,annually,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1475,total.01,v,n,a,total,VBP,some,DT,NP,VBP1VP0NP0,1,ARG2-EXT
1476,total.01,v,n,a,total,VBP,world-wide,JJ,ADVP-LOC,VBP1VP0ADVP-LOC0,1,ARGM-LOC
1477,say.01,v,p,a,said,VBD,F.H.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1478,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1479,acquire.01,v,p,a,acquired,VBD,its,PRP$,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1480,acquire.01,v,p,a,acquired,VBD,Kalipharma,NNP,NP,VBD1VP0NP0,1,ARG1
1481,acquire.01,v,p,a,acquired,VBD,for,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG3-for
1482,sell.01,v,n,a,sells,VBZ,a,DT,NP,VBZ1VP1S1SBAR1NP-PRD0NP0,0,ARG0
1483,sell.01,v,n,a,sells,VBZ,products,NNS,NP,VBZ1VP0NP0,1,ARG1
1484,sell.01,v,n,a,sells,VBZ,under,IN,PP-MNR,VBZ1VP0PP-MNR0,1,ARGM-MNR
1485,say.01,v,p,a,said,VBD,Faulding,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1486,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1487,own.01,v,n,a,owns,VBZ,it,PRP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG0
1488,own.01,v,n,a,owns,VBZ,33,CD,NP,VBZ1VP0NP0,1,ARG1
1489,have.03,v,n,a,has,VBZ,it,PRP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG0
1490,have.03,v,n,a,has,VBZ,an,DT,NP,VBZ1VP0NP0,1,ARG1
1491,acquire.01,i,-,a,acquire,VB,it,PRP,NP-SBJ,VB1VP1VP1S1NP1VP1VP1S0NP-SBJ0,0,ARG0
1492,acquire.01,i,-,a,acquire,VB,an,DT,NP,VB1VP0NP0,1,ARG1
1493,prefer.01,p,-,p,preferred,VBN,stock,NN,NN,VBN1NP0NN0,1,ARG1
1494,give.01,v,n,a,gives,VBZ,That,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1495,give.01,v,n,a,gives,VBZ,Faulding,NNP,NP,VBZ1VP0NP0,1,ARG2
1496,give.01,v,n,a,gives,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1497,increase.01,i,-,a,increase,VB,Faulding,NNP,NP,VB1VP1VP1S1NP1VP0NP0,0,ARG0
1498,increase.01,i,-,a,increase,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
1499,increase.01,i,-,a,increase,VB,to,TO,PP-DIR,VB1VP0PP-DIR0,1,ARG4-to
1500,raise.01,p,f,p,raised,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1501,raise.01,p,f,p,raised,VBN,Oil,NN,NP-SBJ-34,VBN1VP1VP1VP1S0NP-SBJ-340,0,ARG1
1502,raise.01,p,f,p,raised,VBN,by,IN,PP-EXT,VBN1VP0PP-EXT0,1,ARG2-by
1503,raise.01,p,f,p,raised,VBN,to,TO,PP-DIR,VBN1VP0PP-DIR0,1,ARG4-to
1504,raise.01,p,f,p,raised,VBN,with,IN,PP,VBN1VP0PP0,1,ARGM-MNR
1505,schedule.01,p,-,p,scheduled,VBN,five,CD,NP,VBN1VP1NP0NP0,0,ARG1
1506,schedule.01,p,-,p,scheduled,VBN,*,-NONE-,S,VBN1VP0S0,1,ARG2
1507,bring.01,p,-,p,brought,VBN,five,CD,NP,VBN1VP1VP1VP1S1VP1NP0NP0,0,ARG1
1508,bring.01,p,-,p,brought,VBN,into,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG3-into
1509,bring.01,p,-,p,brought,VBN,before,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1510,operate.01,v,n,a,operate,VBP,Esso,NNP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1511,operate.01,v,n,a,operate,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
1512,operate.01,v,n,a,operate,VBP,in,IN,PP,VBP1VP0PP0,1,ARGM-LOC
1513,say.01,v,p,a,said,VBD,Esso,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1514,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1515,start.01,v,p,a,started,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1516,start.01,v,p,a,started,VBD,production,NN,NP,VBD1VP0NP0,1,ARG1
1517,start.01,v,p,a,started,VBD,Tuesday,NNP,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
1518,increase.01,p,f,p,increased,VBN,Output,NN,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
1519,increase.01,p,f,p,increased,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1520,increase.01,p,f,p,increased,VBN,gradually,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,0,ARG2-MNR
1521,increase.01,p,f,p,increased,VBN,until,IN,SBAR-TMP,VBN1VP0SBAR-TMP0,1,ARGM-TMP
1522,reach.01,v,n,a,reaches,VBZ,it,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1523,reach.01,v,n,a,reaches,VBZ,about,IN,NP,VBZ1VP0NP0,1,ARG1
1524,have.03,v,n,a,has,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1525,have.03,v,n,a,has,VBZ,reserves,NNS,NP,VBZ1VP0NP0,1,ARG1
1526,total.01,v,n,a,total,VBP,Reserves,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
1527,total.01,v,n,a,total,VBP,50,CD,NP,VBP1VP0NP0,1,ARG2-EXT
1528,expect.01,p,n,p,expected,VBN,The,DT,NP-SBJ-3,VBN1VP1VP1S0NP-SBJ-30,0,ARG1
1529,start.01,i,-,a,start,VB,The,DT,NP-SBJ-3,VB1VP1VP1S1VP1VP1S0NP-SBJ-30,0,ARG1
1530,produce.01,g,-,-,producing,VBG,The,DT,NP-SBJ-3,VBG1VP1S1VP1VP1S1VP1VP1S0NP-SBJ-30,0,ARG0
1531,produce.01,g,-,-,producing,VBG,early,JJ,NP-TMP-2,VBG1VP0NP-TMP-20,1,ARGM-TMP
1532,say.01,v,p,a,said,VBD,Esso,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1533,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1534,develop.02,p,p,p,developed,VBN,the,DT,NP-SBJ-36,VBN1VP1VP1S0NP-SBJ-360,0,ARG1
1535,develop.02,p,p,p,developed,VBN,after,IN,SBAR-TMP,VBN1VP0SBAR-TMP0,1,ARGM-TMP
1536,decide.01,v,p,a,decided,VBD,the,DT,NP-SBJ-2,VBD1VP1S0NP-SBJ-20,0,ARG0
1537,decide.01,v,p,a,decided,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1538,decide.01,v,p,a,decided,VBD,*-2,-NONE-,S,VBD1VP0S0,1,ARG1
1539,make.01,i,-,a,make,VB,the,DT,NP-SBJ-2,VB1VP1VP1S1VP1S0NP-SBJ-20,0,ARG0
1540,make.01,i,-,a,make,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1541,make.01,i,-,a,make,VB,free,JJ,ADJP,VB1VP0PP-MNR0NP0ADJP0,1,ARG2
1542,say.01,v,p,a,said,VBD,R.P.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1543,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1544,complete.01,v,p,a,completed,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1545,complete.01,v,p,a,completed,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
1546,lead.02,p,-,p,led,VBD,a,DT,NP,VBD1VP1NP0NP0,0,ARG1
1547,lead.02,p,-,p,led,VBD,by,IN,PP,VBD1VP0PP0,1,ARG0-by
1548,follow.01,p,-,a,Following,VBG,the,DT,NP,VBG1PP-TMP0NP0,1,ARG2
1549,lead.02,p,-,p,led,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
1550,lead.02,p,-,p,led,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1551,decide.01,v,p,a,decided,VBD,Following,VBG,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
1552,decide.01,v,p,a,decided,VBD,the,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
1553,decide.01,v,p,a,decided,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG1
1554,divest.01,i,-,a,divest,VB,the,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1555,divest.01,i,-,a,divest,VB,itself,PRP,NP,VB1VP0NP0,1,ARG2-REC
1556,divest.01,i,-,a,divest,VB,of,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG1-of
1557,say.01,v,p,a,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1558,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1559,approve.01,p,n,a,approved,VBN,President,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1560,approve.01,p,n,a,approved,VBN,duty-free,JJ,NP,VBN1VP0NP0,1,ARG1
1561,produce.01,p,n,p,produced,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
1562,produce.01,p,n,p,produced,VBN,certain,JJ,NP,VBN1VP1VP1S1SBAR1NP0NP0,0,ARG1
1563,produce.01,p,n,p,produced,VBN,in,IN,PP-MNR,VBN1VP0PP-MNR0,1,ARGM-MNR
1564,produce.01,p,n,p,produced,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
1565,come.01,v,p,a,came,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1566,come.01,v,p,a,came,VBD,in,IN,PP-PRP,VBD1VP0PP-PRP0,1,ARGM-MNR
1567,file.01,p,-,p,filed,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
1568,file.01,p,-,p,filed,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1569,file.01,p,-,p,filed,VBN,for,IN,PP,VBN1VP1NP0PP0,1,ARG4-for
1570,develop.01,p,-,a,developing,VBG,nations,NNS,NNS,VBG1NP0NNS0,1,ARG1
1571,deny.01,p,p,p,denied,VBN,Previously,RB,ADVP-TMP,VBN1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
1572,deny.01,p,p,p,denied,VBN,watch,NN,NP-SBJ-37,VBN1VP1VP1S0NP-SBJ-370,0,ARG2
1573,deny.01,p,p,p,denied,VBN,such,JJ,NP,VBN1VP0NP0,1,ARG1
1574,request.01,p,p,a,requested,VBN,Timex,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1575,request.01,p,p,a,requested,VBN,duty-free,JJ,NP,VBN1VP0NP0,1,ARG1
1576,cover.01,p,-,p,covered,VBN,many,JJ,NP,VBN1VP1NP0NP0,0,ARG1
1577,cover.01,p,-,p,covered,VBN,by,IN,PP,VBN1VP0PP0,1,ARG2-by
1578,say.01,v,p,a,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1579,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1580,decide.01,v,p,a,decided,VBD,Mr.,NNP,NP-SBJ-1,VBD1VP1VP1S0NP-SBJ-10,0,ARG0
1581,decide.01,v,p,a,decided,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG1
1582,grant.01,i,-,a,grant,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
1583,grant.01,i,-,a,grant,VB,duty-free,JJ,NP,VB1VP0NP0,1,ARG1
1584,turn.05,v,p,a,turned,VBD,Mr.,NNP,NP-SBJ-1,VBD1VP1VP1S0NP-SBJ-10,0,ARG0
1585,turn.05,v,p,a,turned,VBD,such,JJ,NP,VBD1VP0NP0,1,ARG1
1586,turn.05,v,p,a,turned,VBD,because,RB,PP-PRD,VBD1VP0PP-PRD0,1,ARGM-CAU
1587,locate.01,p,-,p,located,VBN,watch,VB,NP,VBN1VP1NP0NP0,0,ARG1
1588,locate.01,p,-,p,located,VBN,in,IN,PP-LOC-CLR,VBN1VP0PP-LOC-CLR0,1,ARGM-LOC
1589,include.01,p,-,a,including,VBG,watches,NNS,NP,VBG1PP1NP0NP0,0,ARG2
1590,include.01,p,-,a,including,VBG,low-priced,JJ,NP,VBG1PP0NP0,1,ARG1
1591,assemble.01,p,-,p,assembled,VBN,low-priced,JJ,NP,VBN1VP1NP0NP0,0,ARG1
1592,assemble.01,p,-,p,assembled,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
1593,develop.01,p,-,a,developing,VBG,nations,NNS,NNS,VBG1NP0NNS0,1,ARG1
1594,cover.01,p,-,p,covered,VBN,other,JJ,NP,VBN1VP1NP0NP0,0,ARG1
1595,cover.01,p,-,p,covered,VBN,by,IN,PP,VBN1VP0PP0,1,ARG2-by
1596,say.01,v,p,a,said,VBD,U.S.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1597,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1598,total.01,v,p,a,totaled,VBD,Imports,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1599,total.01,v,p,a,totaled,VBD,about,IN,NP,VBD1VP0NP0,1,ARG2-EXT
1600,total.01,v,p,a,totaled,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1601,step.02,p,n,a,stepping,VBG,its,PRP$,NP-SBJ-1,VBG1VP1VP1S0NP-SBJ-10,0,ARG1
1602,step.02,p,n,a,stepping,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARGM-PNC
1603,help.01,i,-,a,help,VB,its,PRP$,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
1604,help.01,i,-,a,help,VB,turn,VB,VP,VB1VP0VP0,1,ARG1
1605,turn.01,-,-,a,turn,VB,its,PRP$,NP-SBJ-1,VB1VP1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
1606,turn.01,-,-,a,turn,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1607,turn.01,-,-,a,turn,VB,around,RB,ADVP-CLR,VB1VP0ADVP-CLR0,1,ARGM-DIR
1608,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1609,say.01,v,p,a,said,VBD,Magna,NNP,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
1610,direct.01,v,f,a,direct,VB,Mr.,NNP,NP-SBJ,VB1VP1VP1S-TPC-20NP-SBJ0,0,ARG0
1611,direct.01,v,f,a,direct,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1612,direct.01,v,f,a,direct,VB,an,DT,NP,VB1VP0NP0,1,ARG1
1613,direct.01,v,f,a,direct,VB,until,IN,SBAR-TMP,VB1VP0SBAR-TMP0,1,ARGM-TMP
1614,reduce.01,i,-,a,reduce,VB,Mr.,NNP,NP-SBJ,VB1VP1VP1VP1S1NP1VP1VP1S-TPC-20NP-SBJ0,0,ARG0
1615,reduce.01,i,-,a,reduce,VB,overhead,NN,NP,VB1VP0NP0,1,ARG1
1616,curb.01,i,-,a,curb,VB,*,-NONE-,-NONE-,VB1VP1VP1VP1S0NP-SBJ0-NONE-0,0,ARG0
1617,curb.01,i,-,a,curb,VB,capital,NN,NP,VB1VP0NP0,1,ARG1
1618,achieve.01,p,n,p,achieved,VBN,a,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1619,maintain.01,p,n,p,maintained,VBN,a,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1620,say.01,v,p,a,said,VBD,Magna,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1621,say.01,v,p,a,said,VBD,Mr.,NNP,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
1622,succeed.02,v,f,a,succeed,VB,Stephen,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1623,succeed.02,v,f,a,succeed,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1624,succeed.02,v,f,a,succeed,VB,Mr.,NNP,NP,VB1VP0NP0,1,ARG1
1625,leave.02,p,n,a,left,VBN,An,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1626,leave.02,p,n,a,left,VBN,Magna,NNP,NP-SBJ,VBN1VP0S0NP-SBJ0,1,ARG2
1627,leave.02,p,n,a,left,VBN,with,IN,PP-PRD,VBN1VP0S0PP-PRD0,1,ARG1-with
1628,leave.02,p,n,a,left,VBN,as,IN,SBAR-TMP,VBN1VP0SBAR-TMP0,1,ARGM-TMP
1629,enter.01,v,n,a,enters,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1630,enter.01,v,n,a,enters,VBZ,a,DT,NP,VBZ1VP0NP0,1,ARG1
1631,report.01,p,n,a,reported,VBN,The,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1632,report.01,p,n,a,reported,VBN,declines,NNS,NP,VBN1VP0NP0,1,ARG1
1633,report.01,p,n,a,reported,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1634,report.01,p,n,a,reported,VBN,despite,IN,PP,VBN1VP0PP0,1,ARGM-ADV
1635,cut.02,v,p,a,cut,VBD,Magna,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1636,cut.02,v,p,a,cut,VBD,recently,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
1637,cut.02,v,p,a,cut,VBD,its,PRP$,NP,VBD1VP0NP0,1,ARG1
1638,cut.02,v,p,a,cut,VBD,in,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-in
1639,wallow.01,p,n,a,wallowing,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
1640,wallow.01,p,n,a,wallowing,VBG,far,RB,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
1641,close.02,v,p,a,closed,VBD,On,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
1642,close.02,v,p,a,closed,VBD,yesterday,NN,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
1643,close.02,v,p,a,closed,VBD,Magna,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1644,close.02,v,p,a,closed,VBD,up,RB,RB,VBD1VP0ADVP-CLR0RB0,1,ARGM-MNR
1645,close.02,v,p,a,closed,VBD,to,TO,PP,VBD1VP0ADVP-CLR0PP0,1,ARGM-EXT
1646,control.01,p,-,a,controlling,VBG,shareholder,NN,NN,VBG1NP0NN0,1,ARG0
1647,resign.XX,v,p,a,resigned,VBD,Mr.,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
1648,resign.XX,v,p,a,resigned,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-as
1649,resign.XX,v,p,a,resigned,VBD,last,JJ,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
1650,resign.XX,v,p,a,resigned,VBD,*-1,-NONE-,S-PRP,VBD1VP0S-PRP0,1,ARGM-PNC
1651,seek.01,i,-,a,seek,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1S0NP-SBJ-10,0,ARG0
1652,seek.01,i,-,a,seek,VB,unsuccessfully,RB,ADVP-MNR,VB1VP0ADVP-MNR0,1,ARGM-MNR
1653,seek.01,i,-,a,seek,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1654,say.01,v,p,a,said,VBD,Analysts,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1655,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1656,want.01,v,n,a,wants,VBZ,Mr.,NNP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
1657,want.01,v,n,a,wants,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG1
1658,resume.01,i,-,a,resume,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1659,resume.01,i,-,a,resume,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1660,run.01,g,-,-,running,VBG,Mr.,NNP,NP-SBJ-1,VBG1VP1S-NOM1PP-LOC1NP1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1661,run.01,g,-,-,running,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
1662,expect.01,v,n,a,expect,VBP,They,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1663,expect.01,v,n,a,expect,VBP,him,PRP,S,VBP1VP0S0,1,ARG1
1664,cut.02,i,-,a,cut,VB,him,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1665,cut.02,i,-,a,cut,VB,costs,NNS,NP,VB1VP0NP0,1,ARG1
1666,cut.02,i,-,a,cut,VB,throughout,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
1667,say.01,v,p,a,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1668,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1669,direct.01,v,f,a,direct,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
1670,direct.01,v,f,a,direct,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1671,direct.01,v,f,a,direct,VB,personally,RB,ADVP-MNR,VB1VP0ADVP-MNR0,0,ARGM-MNR
1672,direct.01,v,f,a,direct,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1673,direct.01,v,f,a,direct,VB,*-1,-NONE-,S-ADV,VB1VP0S-ADV0,1,ARGM-ADV
1674,assist.01,p,-,p,assisted,VBN,Mr.,NNP,NP-SBJ-1,VBN1VP1S-ADV1VP1VP1S0NP-SBJ-10,0,ARG1
1675,assist.01,p,-,p,assisted,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1676,reach.02,p,-,p,reached,VBN,could,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1677,reach.02,p,-,p,reached,VBN,Neither,DT,NP-SBJ-38,VBN1VP1VP1VP1S0NP-SBJ-380,0,ARG1
1678,reach.02,p,-,p,reached,VBN,for,IN,PP-PRP,VBN1VP0PP-PRP0,1,ARGM-PNC
1679,say.01,v,p,a,said,VBD,Magna,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1680,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1681,resign.XX,v,p,a,resigned,VBD,Mr.,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
1682,resign.XX,v,p,a,resigned,VBD,*-1,-NONE-,S-PRP,VBD1VP0S-PRP0,1,ARGM-PNC
1683,pursue.01,i,-,a,pursue,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1S0NP-SBJ-10,0,ARG0
1684,pursue.01,i,-,a,pursue,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1685,pursue.01,i,-,a,pursue,VB,with,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
1686,name.01,p,p,p,named,VBN,Lord,NNP,NP-SBJ-39,VBN1VP1VP1S0NP-SBJ-390,0,ARG1
1687,name.01,p,p,p,named,VBN,a,DT,NP-PRD,VBN1VP0S0NP-PRD0,1,ARG2
1688,buy.02,v,p,a,bought,VBD,Japanese,JJ,NP-SBJ,VBD1VP1S-TPC-10NP-SBJ0,0,ARG0
1689,buy.02,v,p,a,bought,VBD,nearly,RB,ADVP-MNR,VBD1VP0ADVP-MNR0,0,ARGM-MNR
1690,buy.02,v,p,a,bought,VBD,two,CD,NP,VBD1VP0NP0,1,ARG1
1691,total.01,p,-,a,totaling,VBG,two,CD,NP,VBG1VP1NP0NP0,0,ARG1
1692,total.01,p,-,a,totaling,VBG,$,$,NP,VBG1VP0NP0,1,ARG2-EXT
1693,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1694,say.01,v,p,a,said,VBD,Japanese,JJ,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1695,show.01,v,n,a,show,VBP,The,DT,NP-SBJ,VBP1VP1S-TPC-10NP-SBJ0,0,ARG0
