Index,Roleset,Form,Tense,Voice,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position
2017,pay.01,g,0,0,paying,VBG,higher,JJR,NP,VBG1VP0NP0,1
2018,pay.01,g,0,0,paying,VBG,for,IN,PP-CLR,VBG1VP0PP-CLR0,1
2020,cast.01,p,0,p,cast,VBN,on,IN,PP-CLR,VBN1VP0PP-CLR0,1
2021,list.01,p,0,p,listed,VBN,the,DT,NP,VBN1VP1NP0NP0,0
2022,list.01,p,0,p,listed,VBN,here,RB,ADVP-LOC,VBN1VP0ADVP-LOC0,1
2023,say.01,v,n,a,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
2025,argue.01,v,n,a,argue,VBP,They,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2026,argue.01,v,n,a,argue,VBP,that,IN,SBAR,VBP1VP0SBAR0,1
2027,buy.01,0,0,a,buy,VB,U.S.,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2028,buy.01,0,0,a,buy,VB,often,RB,ADVP-TMP,VB1VP1VP1S0ADVP-TMP0,0
2030,buy.01,0,0,a,buy,VB,American,JJ,NP,VB1VP0NP0,1
2032,represent.01,v,n,a,represent,VBP,these,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2033,represent.01,v,n,a,represent,VBP,shares,NNS,NP,VBP1VP0NP0,1
2034,trade.01,p,0,p,traded,VBN,shares,NNS,NP,VBN1VP1NP0NP0,0
2035,trade.01,p,0,p,traded,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1
2036,buy.01,0,0,a,buy,VB,That,DT,NP-MNR,VB1VP1VP1S0NP-MNR0,0
2037,buy.01,0,0,a,buy,VB,investors,NNS,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0
2038,buy.01,0,0,a,buy,VB,can,MD,MD,VB1VP1VP0MD0,0
2039,buy.01,0,0,a,buy,VB,essentially,RB,ADVP,VB1VP1VP0ADVP0,0
2040,buy.01,0,0,a,buy,VB,the,DT,NP,VB1VP0NP0,1
2041,buy.01,0,0,a,buy,VB,without,IN,PP,VB1VP0PP0,1
2042,pay.01,g,0,0,paying,VBG,investors,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP1VP1VP1S0NP-SBJ-10,0
2043,pay.01,g,0,0,paying,VBG,the,DT,NP,VBG1VP0NP0,1
2044,insist.01,v,n,a,insist,VBP,people,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0
2046,jump.04,g,0,0,jumping,VBG,people,NNS,NP,VBG1VP1S-NOM1PP-CLR1VP1S1SBAR1NP0NP0,0
2047,jump.04,g,0,0,jumping,VBG,now,RB,ADVP-TMP,VBG1VP0ADVP-TMP0,1
2048,jump.04,g,0,0,jumping,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1
2050,buy.01,i,0,a,buy,VB,the,DT,NP,VB1VP0NP0,1
2051,say.01,v,n,a,says,VBZ,For,IN,PP,VBZ1VP1S0PP0,0
2052,say.01,v,n,a,says,VBZ,Newgate,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
2053,say.01,v,n,a,says,VBZ,The,DT,S,VBZ1VP0S0,1
2055,have.03,v,n,a,have,VBP,The,DT,NP,VBP1VP1S1SBAR1NP-SBJ0NP0,0
2056,have.03,v,n,a,have,VBP,for,IN,PP,VBP1VP1S1SBAR1NP-SBJ0PP0,1
2057,come.01,v,n,a,come,VBP,those,DT,NP,VBP1VP1S1SBAR1NP-SBJ-40NP0,0
2058,come.01,v,n,a,come,VBP,to,TO,PP-DIR,VBP1VP0PP-DIR0,1
2059,come.01,v,n,a,come,VBP,late,RB,ADVP-TMP,VBP1VP0ADVP-TMP0,1
2061,leave.01,i,0,a,leave,VB,quickly,RB,ADVP-MNR,VB1VP0ADVP-MNR0,1
2063,hold.04,p,n,a,holding,VBG,technical,JJ,NP,VBG1VP0NP0,1
2064,owe.01,p,0,p,owed,VBD,pre-Communist,JJ,NP,VBD1VP1NP0NP0,0
2066,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2067,say.01,v,p,a,said,VBD,The,DT,S-TPC-2,VBD1VP1S0S-TPC-20,0
2069,clear.02,0,0,a,clear,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2070,clear.02,0,0,a,clear,VB,could,MD,MD,VB1VP1VP0MD0,0
2071,clear.02,0,0,a,clear,VB,the,DT,NP,VB1VP0NP0NP0,1
2072,clear.02,0,0,a,clear,VB,0,-NONE-,SBAR,VB1VP0NP0SBAR0,1
2073,sell.01,p,0,p,sold,VBN,Soviet,JJ,NP-SBJ-50,VBN1VP1VP1VP1S0NP-SBJ-500,0
2075,say.01,v,p,a,said,VBD,However,RB,ADVP,VBD1VP1S0ADVP0,0
2077,say.01,v,p,a,said,VBD,a,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2078,say.01,v,p,a,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1
2079,say.01,i,0,a,say,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S-10NP-SBJ0,0
2082,happen.01,v,f,a,happen,VB,will,MD,MD,VB1VP1VP0MD0,0
2084,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2085,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2086,permit.01,p,n,a,permitted,VBN,it,PRP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
2088,open.01,i,0,a,open,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2089,open.01,i,0,a,open,VB,a,DT,NP,VB1VP0NP0,1
2090,approve.01,p,p,p,approved,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0
2091,approve.01,p,p,p,approved,VBN,last,JJ,NP-TMP,VBN1VP0NP-TMP0,1
2092,open.01,v,p,a,opened,VBD,The,DT,NP-SBJ-1,VBD1VP1VP1S0NP-SBJ-10,0
2093,open.01,v,p,a,opened,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2094,cripple.01,p,0,p,crippled,VBN,would,MD,MD,VBN1VP1VP1VP0MD0,0
2095,cripple.01,p,0,p,crippled,VBN,a,DT,NP-SBJ-51,VBN1VP1VP1VP1S0NP-SBJ-510,0
2097,find.01,v,p,a,found,VBD,Moscow,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2098,find.01,v,p,a,found,VBD,a,DT,NP,VBD1VP0NP0,1
2099,settle.02,i,0,a,settle,VB,Moscow,NNP,NP-SBJ,VB1VP1VP1S1SBAR1NP1VP1S0NP-SBJ0,0
2100,settle.02,i,0,a,settle,VB,the,DT,NP,VB1VP0NP0,1
2101,settle.02,i,0,a,settle,VB,a,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0
2102,lend.01,p,p,p,lent,VBN,the,DT,NP,VBN1VP1VP1S1SBAR1NP0NP0,0
2105,seize.01,v,p,a,seized,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2106,seize.01,v,p,a,seized,VBD,power,NN,NP,VBD1VP0NP0,1
2107,seize.01,v,p,a,seized,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2108,amend.01,p,0,p,amended,VBN,the,DT,NP,VBN1VP1S1SBAR1PRN1NP0NP0,0
2109,extend.02,i,0,a,extend,VB,Americans,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2110,extend.02,i,0,a,extend,VB,credit,NN,NP,VB1VP0NP0,1
2111,extend.02,i,0,a,extend,VB,to,TO,PP-CLR,VB1VP0PP-CLR0,1
2112,extend.02,i,0,a,extend,VB,unless,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1
2113,belong.01,v,n,a,belongs,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
2115,settle.02,p,n,a,settled,VBN,Moscow,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
2116,settle.02,p,n,a,settled,VBN,pre-1917,JJ,NP,VBN1VP0NP0,1
2117,settle.02,p,n,a,settled,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1
2119,stress.01,v,p,a,stressed,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2120,stress.01,v,p,a,stressed,VBD,the,DT,NP,VBD1VP0NP0,1
2121,stress.01,v,p,a,stressed,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1
2122,satisfy.01,g,0,0,satisfying,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0
2123,satisfy.01,g,0,0,satisfying,VBG,the,DT,NP,VBG1VP0NP0,1
2124,face.01,0,0,a,face,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2125,face.01,0,0,a,face,VB,might,MD,MD,VB1VP1VP0MD0,0
2126,face.01,0,0,a,face,VB,still,RB,ADVP-TMP,VB1VP1VP0ADVP-TMP0,0
2128,face.01,0,0,a,face,VB,until,IN,SBAR-TMP,VB1VP0SBAR-TMP0,1
2129,raise.02,g,0,0,raising,VBG,the,DT,NP-SBJ,VBG1VP1S-NOM1PP1NP1VP1VP1S0NP-SBJ0,0
2130,raise.02,g,0,0,raising,VBG,money,NN,NP,VBG1VP0NP0,1
2131,raise.02,g,0,0,raising,VBG,in,IN,PP-LOC,VBG1VP0PP-LOC0,1
2132,settle.02,v,n,a,settle,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2134,level.02,p,n,a,leveling,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0
2135,say.01,v,p,a,said,VBD,In,IN,PP-LOC,VBD1VP1S0PP-LOC0,0
2136,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2137,say.01,v,p,a,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1
2138,manufacture.01,p,0,p,manufactured,VBN,goods,NNS,NNS,VBN1NP0NNS0,1
2139,fail.01,v,p,a,failed,VBD,orders,NNS,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0
2140,fail.01,v,p,a,failed,VBD,*-1,-NONE-,S,VBD1VP0S0,1
2141,rise.01,i,0,a,rise,VB,orders,NNS,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0
2142,rise.01,i,0,a,rise,VB,in,IN,PP-TMP,VB1VP0PP-TMP0,1
2145,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2147,indicate.01,v,p,a,indicated,VBD,that,IN,SBAR,VBD1VP0SBAR0,1
2148,contract.01,v,p,a,contracted,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2149,contract.01,v,p,a,contracted,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2150,contract.01,v,p,a,contracted,VBD,for,IN,PP-TMP,VBD1VP0PP-TMP0,1
2151,inch.01,v,p,a,inched,VBD,Its,PRP$,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2152,inch.01,v,p,a,inched,VBD,up,RB,ADVP-CLR,VBD1VP0ADVP-CLR0,1
2153,inch.01,v,p,a,inched,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1
2154,inch.01,v,p,a,inched,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1
2155,suggest.01,v,n,a,suggests,VBZ,Any,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
2156,suggest.01,v,n,a,suggests,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1
2157,decline.01,p,n,a,declining,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0
2158,decline.01,p,n,a,declining,VBG,generally,RB,ADVP,VBG1VP1VP0ADVP0,0
2159,purchase.01,p,0,a,purchasing,VBG,managers,NNS,NNS,VBG1NP-SBJ0NNS0,1
2161,say.01,v,p,a,said,VBD,however,RB,ADVP,VBD1VP1S0ADVP0,0
2162,say.01,v,p,a,said,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0
2163,say.01,v,p,a,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1
2164,turn.XX,v,p,a,turned,VBD,orders,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2165,turn.XX,v,p,a,turned,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2166,turn.XX,v,p,a,turned,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1
2167,book.01,v,p,a,booked,VBD,Factories,NNS,NP-SBJ,VBD1VP1S-TPC-20NP-SBJ0,0
2169,book.01,v,p,a,booked,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2170,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2171,say.01,v,p,a,said,VBD,Factories,NNS,S-TPC-2,VBD1VP1S0S-TPC-20,0
2173,fall.01,p,0,a,fallen,VBN,factory,NN,NP-SBJ,VBN1VP1VP1VP1S0NP-SBJ0,0
2174,fall.01,p,0,a,fallen,VBN,would,MD,MD,VBN1VP1VP1VP0MD0,0
2177,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2178,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2179,run.01,v,p,a,ran,VBD,construction,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2180,run.01,v,p,a,ran,VBD,at,IN,PP-CLR,VBD1VP0PP-CLR0,1
2181,report.01,p,0,p,reported,VBN,the,DT,NP,VBN1VP1NP0NP0,0
2182,report.01,p,0,p,reported,VBN,for,IN,PP,VBN1VP0PP0,1
2183,adjust.01,p,p,p,adjusted,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0
2184,adjust.01,p,p,p,adjusted,VBN,*,-NONE-,S-PRP,VBN1VP0S-PRP0,1
2185,remove.01,i,0,a,remove,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S-PRP0NP-SBJ0,0
2186,remove.01,i,0,a,remove,VB,the,DT,NP,VB1VP0NP0,1
2187,adjust.01,p,p,p,adjusted,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0
2191,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2192,begin.01,p,n,a,beginning,VBG,demand,NN,NP-SBJ-1,VBG1VP1VP1S0NP-SBJ-10,0
2194,fail.01,p,n,a,failed,VBN,At,IN,PP-TMP,VBN1VP1VP1S0PP-TMP0,0
2195,fail.01,p,n,a,failed,VBN,the,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0
2196,fail.01,p,n,a,failed,VBN,*-1,-NONE-,S,VBN1VP0S0,1
2198,revive.01,i,0,a,revive,VB,the,DT,NP,VB1VP0NP0,1
2199,step.01,p,n,a,stepping,VBG,What,WP,WHNP-46,VBG1VP1SQ1SBARQ-TPC-10WHNP-460,0
2200,step.01,p,n,a,stepping,VBG,forward,RB,ADVP-DIR,VBG1VP0ADVP-DIR0,1
2201,step.01,p,n,a,stepping,VBG,*-2,-NONE-,S-PRP,VBG1VP0S-PRP0,1
2202,pick.04,i,0,a,pick,VB,What,WP,WHNP-46,VB1VP1VP1S-PRP1VP1SQ1SBARQ-TPC-10WHNP-460,0
2203,pick.04,i,0,a,pick,VB,the,DT,NP,VB1VP0NP0,1
2204,ask.01,v,p,a,asked,VBD,he,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2205,ask.01,v,p,a,asked,VBD,What,WP,SBARQ-TPC-1,VBD1VP1S0SBARQ-TPC-10,0
2207,draw.02,v,n,a,draw,VBP,a,DT,NP,VBP1VP0NP0,1
2208,grow.01,p,n,a,growing,VBG,By,IN,PP,VBG1VP1VP1S0PP0,0
2209,grow.01,p,n,a,growing,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0
2210,grow.01,p,n,a,growing,VBG,now,RB,ADVP-TMP,VBG1VP1VP0ADVP-TMP0,0
2211,grow.01,p,n,a,growing,VBG,very,RB,ADVP-MNR,VBG1VP0ADVP-MNR0,1
2212,grow.01,p,n,a,growing,VBG,if,IN,SBAR-ADV,VBG1VP0SBAR-ADV0,1
2213,fall.01,v,p,a,fell,VBD,Factory,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2214,fall.01,v,p,a,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2215,predict.01,p,n,a,predicting,VBG,many,JJ,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0
2216,predict.01,p,n,a,predicting,VBG,n't,RB,RB,VBG1VP1VP0RB0,0
2218,slip.02,i,0,a,slip,VB,the,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0
2219,slip.02,i,0,a,slip,VB,into,IN,PP-DIR,VB1VP0PP-DIR0,1
2220,cite.01,v,n,a,cite,VBP,They,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2221,cite.01,v,n,a,cite,VBP,a,DT,NP,VBP1VP0NP0,1
2222,provide.01,v,n,a,provide,VBP,imbalances,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0
2223,provide.01,v,n,a,provide,VBP,early,JJ,NP,VBP1VP0NP0,1
2224,watch.01,p,n,p,watched,VBN,closely,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,0
2225,watch.01,p,n,p,watched,VBN,Inventories,NNS,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0
2226,watch.01,p,n,p,watched,VBN,for,IN,PP-PRP,VBN1VP0PP-PRP0,1
2227,watch.01,p,n,p,watched,VBN,for,IN,PP,VBN1VP0PP0,1
2228,say.01,v,n,a,say,VBP,Economists,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2229,say.01,v,n,a,say,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1
2230,provoke.01,0,0,a,provoke,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2231,provoke.01,0,0,a,provoke,VB,can,MD,MD,VB1VP1VP0MD0,0
2232,provoke.01,0,0,a,provoke,VB,cutbacks,NNS,NP,VB1VP0NP0,1
2233,lead.03,0,0,a,lead,VB,can,MD,MD,VB1VP1VP0MD0,0
2234,lead.03,0,0,a,lead,VB,to,TO,PP-CLR,VB1VP0PP-CLR0,1
2236,have.03,v,p,a,had,VBD,But,CC,CC,VBD1VP1S0CC0,0
2237,have.03,v,p,a,had,VBD,yesterday,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2238,have.03,v,p,a,had,VBD,good,JJ,NP,VBD1VP0NP0,1
2239,say.01,v,p,a,said,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2240,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2242,fall.01,v,p,a,fell,VBD,0.1,CD,NP-EXT,VBD1VP0NP-EXT0,1
2243,fall.01,v,p,a,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2244,fall.01,v,p,a,fell,VBD,the,DT,NP,VBD1VP1VP0NP0,1
2245,conform.01,v,n,a,conforms,VBZ,This,DT,NP-SBJ,VBZ1VP1S-TPC-10NP-SBJ0,0
2246,conform.01,v,n,a,conforms,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1
2249,see.01,v,n,a,see,VB,I,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2250,see.01,v,n,a,see,VB,n't,RB,RB,VB1VP1VP0RB0,0
2251,see.01,v,n,a,see,VB,any,DT,NP,VB1VP0NP0,1
2252,ease.02,v,n,a,eases,VBZ,an,DT,NP,VBZ1VP1S1SBAR1NP-PRD0NP0,0
2253,ease.02,v,n,a,eases,VBZ,inflation,NN,NP,VBZ1VP0NP0,1
2255,lead.03,g,0,0,leading,VBG,an,DT,NP,VBG1VP1S-NOM1PP-MNR1VP1S1SBAR1NP-PRD0NP0,0
2256,lead.03,g,0,0,leading,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1
2257,say.01,v,p,a,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2258,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2259,intend.01,p,0,p,intended,VBN,those,DT,NP,VBN1VP1NP0NP0,0
2260,intend.01,p,0,p,intended,VBN,*,-NONE-,S,VBN1VP0S0,1
2262,last.01,i,0,a,last,VB,fewer,JJR,NP,VB1VP0NP0,1
2263,fall.01,v,p,a,fell,VBD,orders,NNS,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0
2264,fall.01,v,p,a,fell,VBD,0.3,CD,NP-EXT,VBD1VP0NP-EXT0,1
2265,fall.01,v,p,a,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2266,fall.01,v,p,a,fell,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1
2267,fall.01,v,p,a,fell,VBD,after,RB,PP-TMP,VBD1VP0PP-TMP0,1
2268,climb.02,g,0,0,climbing,VBG,orders,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP-TMP1VP1S0NP-SBJ-10,0
2270,climb.02,g,0,0,climbing,VBG,the,DT,NP-TMP,VBG1VP0NP-TMP0,1
2271,rise.01,g,0,0,rising,VBG,Orders,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP-TMP1VP1S0NP-SBJ-10,0
2272,rise.01,g,0,0,rising,VBG,3.9,CD,NP-EXT,VBG1VP0NP-EXT0,1
2273,rise.01,g,0,0,rising,VBG,the,DT,NP-TMP,VBG1VP0NP-TMP0,1
2274,estimate.01,v,p,a,estimated,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2275,estimate.01,v,p,a,estimated,VBD,previously,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0
2276,estimate.01,v,p,a,estimated,VBD,that,IN,SBAR,VBD1VP0SBAR0,1
2277,fall.01,v,p,a,fell,VBD,durable-goods,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2278,fall.01,v,p,a,fell,VBD,0.1,CD,NP-EXT,VBD1VP0NP-EXT0,1
2279,fall.01,v,p,a,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2280,fall.01,v,p,a,fell,VBD,Factory,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2281,fall.01,v,p,a,fell,VBD,1.6,CD,NP-EXT,VBD1VP0NP-EXT0,1
2282,fall.01,v,p,a,fell,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1
2283,fall.01,v,p,a,fell,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1
2284,rise.01,g,0,0,rising,VBG,Factory,NN,NP-SBJ,VBG1VP1S-NOM1PP-TMP1VP1S0NP-SBJ0,0
2285,rise.01,g,0,0,rising,VBG,5.4,CD,NP-EXT,VBG1VP0NP-EXT0,1
2286,rise.01,g,0,0,rising,VBG,in,IN,PP-TMP,VBG1VP0PP-TMP0,1
2289,rise.01,v,p,a,rose,VBD,Manufacturers,NNS,NP-SBJ-3,VBD1VP1S0NP-SBJ-30,0
2293,rise.01,v,p,a,rose,VBD,*-3,-NONE-,S-ADV,VBD1VP0S-ADV0,1
2294,help.01,p,0,p,helped,VBN,Manufacturers,NNS,NP-SBJ-3,VBN1VP1S-ADV1VP1S0NP-SBJ-30,0
2295,help.01,p,0,p,helped,VBN,by,IN,PP,VBN1VP0PP0,1
2296,exclude.01,p,0,a,Excluding,VBG,these,DT,NP,VBG1PP0NP0,1
2297,decline.01,v,p,a,declined,VBD,Excluding,VBG,PP,VBD1VP1S0PP0,0
2298,decline.01,v,p,a,declined,VBD,backlogs,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2299,decline.01,v,p,a,declined,VBD,0.3,CD,NP-EXT,VBD1VP0NP-EXT0,1
2300,say.01,v,p,a,said,VBD,In,IN,PP-LOC,VBD1VP1S0PP-LOC0,0
2301,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2303,account.01,v,n,a,accounts,VBZ,residential,JJ,NP,VBZ1VP1S1SBAR1NP-SBJ0NP0,0
2304,account.01,v,n,a,accounts,VBZ,for,IN,PP-CLR,VBZ1VP0PP-CLR0,1
2305,predict.01,v,p,a,predicted,VBD,David,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2306,predict.01,v,p,a,predicted,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2307,boost.01,v,f,a,boost,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2310,boost.01,v,f,a,boost,VB,spending,NN,NP,VB1VP0NP0,1
2311,boost.01,v,f,a,boost,VB,but,CC,PP,VB1VP0PRN0PP0,1
2312,show.01,p,0,a,showing,VBG,no,DT,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0
2313,show.01,p,0,a,showing,VBG,strength,NN,NP,VBG1VP0NP0,1
2315,rise.01,v,p,a,rose,VBD,4.3,CD,NP-EXT,VBD1VP0NP-EXT0,1
2316,rise.01,v,p,a,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1
2317,adjust.01,g,0,0,adjusting,VBG,for,IN,PP-CLR,VBG1VP0PP-CLR0,1
2320,say.01,v,p,a,said,VBD,the,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0
2321,say.01,v,p,a,said,VBD,construction,NN,S,VBD1VP0SBAR0S0,1
2322,change.01,v,p,a,change,VB,construction,NN,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2323,change.01,v,p,a,change,VB,n't,RB,RB,VB1VP1VP0RB0,0
2325,run.01,v,p,a,ran,VBD,For,IN,PP-TMP,VBD1VP1S0PP-TMP0,0
2326,run.01,v,p,a,ran,VBD,total,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2327,run.01,v,p,a,ran,VBD,about,RB,PP,VBD1VP0PP0,1
2328,contrast.01,v,n,a,contrast,VBP,The,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2329,contrast.01,v,n,a,contrast,VBP,with,IN,PP-CLR,VBP1VP0PP-CLR0,1
2331,issue.01,p,0,p,issued,VBD,earlier,RBR,PP-TMP,VBD1VP0PP-TMP0,1
2332,issue.01,p,0,p,issued,VBD,by,IN,PP,VBD1VP0PP0,1
2333,report.01,v,p,a,reported,VBD,Dodge,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2334,report.01,v,p,a,reported,VBD,an,DT,NP,VBD1VP0NP0,1
2335,award.01,p,0,p,awarded,VBN,construction,NN,NP,VBN1VP1NP0NP0,0
2336,award.01,p,0,p,awarded,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1
2337,count.01,v,n,a,counts,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
2338,count.01,v,n,a,counts,VBZ,money,NN,NP,VBZ1VP0NP0,1
2339,count.01,v,n,a,counts,VBZ,as,IN,SBAR-TMP,VBZ1VP0SBAR-TMP0,1
2341,count.01,v,n,a,counts,VBZ,Dodge,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
2342,count.01,v,n,a,counts,VBZ,contracts,NNS,NP,VBZ1VP0NP0,1
2343,count.01,v,n,a,counts,VBZ,when,WRB,SBAR-TMP,VBZ1VP0SBAR-TMP0,1
2344,award.01,p,n,p,awarded,VBN,they,PRP,NP-SBJ-54,VBN1VP1VP1S0NP-SBJ-540,0
