Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
14170,serve,VB,without,IN,PP,VB1VP0PP0,1,ARGM-MNR
14171,prohibits,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
14172,prohibits,VBZ,voluntary,JJ,NP,VBZ1VP0NP0,1,ARG1
14173,contain,VBP,The,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
14174,contain,VBP,also,RB,ADVP,VBP1VP1S0ADVP0,0,ARGM-DIS
14175,contain,VBP,a,DT,NP,VBP1VP0NP0,1,ARG1
14176,violate,VBP,``,``,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
14177,violate,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
14178,called,VBN,Muzzling,JJ,NP,VBN1VP1VP1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
14179,called,VBN,might,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
14180,called,VBN,*-56,-NONE-,S,VBN1VP0S0,1,ARG2
14181,called,VBN,as,IN,ADVP,VBN1VP0ADVP0,1,ARGM-DIS
14182,prevent,VBP,Muzzling,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
14183,prevent,VBP,the,DT,NP-2,VBP1VP0NP-20,1,ARG1
14184,prevent,VBP,from,IN,PP,VBP1VP0PP0PP0,1,ARG2-from
14185,prevent,VBP,let,VB,PP,VBP1VP0PP0PP0,1,ARGM-ADV
14186,looking,VBG,the,DT,NP-2,VBG1VP1S-NOM1PP1PP1VP0NP-20,0,ARG0
14187,looking,VBG,at,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-at
14188,recommending,VBG,the,DT,NP-2,VBG1VP1S-NOM1PP1PP1VP0NP-20,0,ARG0
14189,recommending,VBG,them,PRP,NP,VBG1VP0NP0,1,ARG1
14190,recommending,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-to
14191,violate,VBP,Such,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
14192,violate,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
14193,requires,VBZ,the,DT,NP,VBZ1VP1S1SBAR1SBAR1NP0NP0,0,ARG0
14194,requires,VBZ,the,DT,NP-SBJ,VBZ1VP0S0NP-SBJ0,1,ARG2
14195,requires,VBZ,to,TO,VP,VBZ1VP0S0VP0,1,ARG1
14196,make,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14197,make,VB,recommendations,NNS,NP,VB1VP0NP0,1,ARG1
14198,make,VB,to,TO,PP-CLR,VB1VP0PP-CLR0,1,ARG2-to
14199,gives,VBZ,the,DT,NP,VBZ1VP1S1SBAR1SBAR1NP0NP0,0,ARG0
14200,gives,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG2
14201,gives,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
14202,select,VB,the,DT,NP,VB1VP1VP1S1SBAR1NP1VP0NP0,0,ARG0
14203,select,VB,the,DT,NP,VB1VP0NP0,1,ARG1
14204,seek,VBP,Typically,RB,ADVP,VBP1VP1S0ADVP0,0,ARGM-ADV
14205,seek,VBP,these,DT,NP-SBJ-1,VBP1VP1S0NP-SBJ-10,0,ARG0
14206,seek,VBP,*-1,-NONE-,S,VBP1VP0S0,1,ARG1
14207,prevent,VB,these,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
14208,prevent,VB,executive,JJ,NP-2,VB1VP0NP-20,1,ARG1
14209,prevent,VB,from,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-from
14210,inquiring,VBG,executive,JJ,NP-2,VBG1VP1VP1S-NOM1PP-CLR1VP0NP-20,0,ARG0
14211,inquiring,VBG,into,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-into
14212,make,VBP,certain,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
14213,make,VBP,any,DT,NP,VBP1VP0NP0,1,ARG1
14214,proposing,VBG,executive,JJ,NP-2,VBG1VP1VP1S-NOM1PP-CLR1VP0NP-20,0,ARG0
14215,proposing,VBG,more,JJR,NP,VBG1VP0NP0,1,ARG1
14216,prevents,VBZ,a,DT,NP,VBZ1VP1S1SBAR1NP-PRD0NP0,0,ARG0
14217,prevents,VBZ,the,DT,NP-2,VBZ1VP0NP-20,1,ARG1
14218,prevents,VBZ,from,IN,PP-CLR,VBZ1VP0PP-CLR0,1,ARG2-from
14219,subjecting,VBG,the,DT,NP-2,VBG1VP1S-NOM1PP-CLR1VP0NP-20,0,ARG0
14220,subjecting,VBG,agricultural,JJ,NP,VBG1VP0NP0,1,ARG1
14221,subjecting,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-to
14222,prohibiting,VBG,Congress,NNP,NP,VBG1VP1NP0NP0,0,ARG0
14223,prohibiting,VBG,the,DT,NP-1,VBG1VP0NP-10,1,ARG1
14224,prohibiting,VBG,from,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-from
14225,studying,VBG,the,DT,NP-1,VBG1VP1S-NOM1PP-CLR1VP0NP-10,0,ARG0
14226,studying,VBG,even,RB,ADVP,VBG1VP1S-NOM0ADVP0,0,ARGM-ADV
14227,studying,VBG,whether,IN,SBAR,VBG1VP0SBAR0,1,ARG1
14228,wasted,VBN,public,JJ,NP-SBJ-57,VBN1VP1VP1VP1S0NP-SBJ-570,0,ARG1
14229,wasted,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
14230,favored,VBN,program,NN,NN,VBN1NP0NN0,1,ARG1
14231,contained,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARG0-in
14232,contained,VBN,none,NN,NP,VBN1VP1NP-SBJ0NP0,0,ARG1
14233,illustrates,VBZ,Perhaps,RB,ADVP,VBZ1VP1S0ADVP0,0,ARGM-ADV
14234,illustrates,VBZ,none,NN,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
14235,illustrates,VBZ,better,RBR,ADVP,VBZ1VP1S0ADVP0ADVP0,0,ARGM-MNR
14236,illustrates,VBZ,Congress,NNP,NP,VBZ1VP0NP0,1,ARG1
14237,usurp,VB,Congress,NNP,NP,VB1VP1VP1S1NP0NP0,0,ARG0
14238,usurp,VB,executive,JJ,NP,VB1VP0NP0,1,ARG1
14239,made,VBN,the,DT,NP,VBN1VP1NP0NP0,0,ARG1
14240,made,VBN,available,JJ,ADJP-PRD,VBN1VP0S0ADJP-PRD0,1,ARG2
14241,made,VBN,pursuant,JJ,ADJP-ADV,VBN1VP0ADJP-ADV0,1,ARGM-ADV
14242,used,VBN,shall,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
14243,used,VBN,None,NN,NP-SBJ-2,VBN1VP1VP1VP1S0NP-SBJ-20,0,ARG1
14244,used,VBN,*,-NONE-,S-CLR,VBN1VP0S-CLR0,1,ARG2-PNC
14245,implement,VB,None,NN,NP-SBJ-2,VB1VP1VP1S-CLR1VP1VP1VP1S0NP-SBJ-20,0,ARG0
14246,implement,VB,any,DT,NP,VB1VP0NP0,1,ARG1
14247,administer,VB,None,NN,NP-SBJ-2,VB1VP1VP1S-CLR1VP1VP1VP1S0NP-SBJ-20,0,ARG0
14248,administer,VB,any,DT,NP,VB1VP0NP0,1,ARG1
14249,enforce,VB,None,NN,NP-SBJ-2,VB1VP1VP1S-CLR1VP1VP1VP1S0NP-SBJ-20,0,ARG0
14250,enforce,VB,any,DT,NP,VB1VP0NP0,1,ARG1
14251,disapproved,VBN,any,DT,NP,VBN1VP1VP1VP1S1SBAR1NP0NP0,0,ARG1
14252,disapproved,VBN,pursuant,JJ,ADJP-ADV,VBN1VP0ADJP-ADV0,1,ARGM-PRD
14253,adopted,VBN,duly,RB,ADVP,VBN1VP0ADVP0,0,ARGM-ADV
14254,adopted,VBN,in,IN,PP,VBN1VP0PP0,1,ARGM-ADV
14255,adopted,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
14256,amounts,VBZ,This,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
14257,amounts,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1,ARG2-to
14258,amounts,VBZ,since,IN,SBAR-PRP,VBZ1VP0SBAR-PRP0,1,ARGM-CAU
14259,said,VBN,a,DT,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
14260,said,VBN,could,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
14261,said,VBN,even,RB,SBAR-ADV,VBN1VP0SBAR-ADV0,1,ARGM-ADV
14262,adopted,VBN,a,DT,NP-SBJ-1,VBN1ADJP-PRD1VP1VP1S1VP1VP1VP1S0NP-SBJ-10,0,ARG1
14263,adopted,VBN,duly,RB,RB,VBN1ADJP-PRD0RB0,0,ARGM-MNR
14264,require,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14265,require,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14266,require,VB,neither,DT,NP,VB1VP0NP0,1,ARG1
14267,held,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
14268,held,VBD,legislative,JJ,S,VBD1VP0SBAR0S0,1,ARG1
14269,veto,VB,President,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14270,veto,VB,should,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14271,veto,VB,appropriations,NNS,NP,VB1VP0NP0,1,ARG1
14272,contain,VBP,appropriations,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
14273,contain,VBP,these,DT,NP,VBP1VP0NP0,1,ARG1
14274,discharge,VB,the,DT,NP,VB1VP1VP1VP1S1NP0NP0,0,ARG0
14275,discharge,VB,his,PRP$,NP,VB1VP0NP0,1,ARG1
14276,exercise,VB,the,DT,NP,VB1VP1VP1VP1S1NP0NP0,0,ARG0
14277,exercise,VB,his,PRP$,NP,VB1VP0NP0,1,ARG1
14278,fails,VBZ,President,NNP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG1
14279,fails,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG2
14280,do,VB,President,NNP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
14281,do,VB,so,RB,ADVP,VB1VP0ADVP0,1,ARG1
14282,do,VB,in,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
14283,invite,VB,If,IN,SBAR-ADV,VB1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
14284,invite,VB,he,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14285,invite,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14286,invite,VB,Congress,NNP,NP-2,VB1VP0NP-20,1,ARG1
14287,invite,VB,",",",",PRN,VB1VP0PRN0,1,ARGM-TMP
14288,invite,VB,*-2,-NONE-,S,VB1VP0S0,1,ARG2
14289,rewrite,VB,Congress,NNP,NP-2,VB1VP1VP1S1VP0NP-20,0,ARG0
14290,rewrite,VB,Article,NNP,NP,VB1VP0NP0,1,ARG1
14291,rewrite,VB,*-3,-NONE-,S-PRP,VB1VP0S-PRP0,1,ARGM-PNC
14292,suit,VB,Congress,NNP,NP-2,VB1VP1VP1S-PRP1VP1VP1S1VP0NP-20,0,ARG0
14293,suit,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
14294,becomes,VBZ,What,WP,WHNP-1,VBZ1VP1S1SBAR-NOM-SBJ0WHNP-10,0,ARG1
14295,becomes,VBZ,custom,NN,NP-PRD,VBZ1VP0NP-PRD0,1,ARG2
14296,becomes,VBZ,in,IN,PP-LOC,VBZ1VP0PP-LOC0,1,ARGM-LOC
14297,become,VB,What,WP,SBAR-NOM-SBJ,VB1VP1VP1S0SBAR-NOM-SBJ0,0,ARG1
14298,become,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14299,become,VB,only,RB,ADVP,VB1VP1VP0ADVP0,0,ARGM-ADV
14300,become,VB,more,RBR,ADJP-PRD,VB1VP0ADJP-PRD0,1,ARG2
14301,including,VBG,future,JJ,NP,VBG1PP1NP-SBJ0NP0,0,ARG2
14302,including,VBG,Democrats,NNPS,NP,VBG1PP0NP0,1,ARG1
14303,undo,VB,future,JJ,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14304,undo,VB,What,WP,SBAR-NOM-SBJ,VB1VP1VP1S1SBAR1ADJP-PRD1VP1VP1S0SBAR-NOM-SBJ0,0,ARG1
14305,learned,VBD,President,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
14306,learned,VBD,that,DT,NP,VBD1VP0NP0,1,ARG1
14307,discussing,VBG,By,IN,PP-TMP,VBG1VP1VP1VP1S0PP-TMP0,0,ARGM-TMP
14308,discussing,VBG,then-Speaker,JJ,NP-SBJ-1,VBG1VP1VP1VP1S0NP-SBJ-10,0,ARG0
14309,discussing,VBG,arms,NNS,NP,VBG1VP0NP0,1,ARG1
14310,discussing,VBG,in,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
14311,discussing,VBG,with,IN,PP,VBG1VP0PP0,1,ARG2-with
14312,attempting,VBG,By,IN,PP-TMP,VBG1VP1VP1VP1S0PP-TMP0,0,ARGM-TMP
14313,attempting,VBG,then-Speaker,JJ,NP-SBJ-1,VBG1VP1VP1VP1S0NP-SBJ-10,0,ARG0
14314,attempting,VBG,then,RB,ADVP-TMP,VBG1VP0ADVP-TMP0,0,ARGM-TMP
14315,attempting,VBG,*-1,-NONE-,S,VBG1VP0S0,1,ARG1
14316,direct,VB,then-Speaker,JJ,NP-SBJ-1,VB1VP1VP1S1VP1VP1VP1S0NP-SBJ-10,0,ARG0
14317,direct,VB,the,DT,NP-2,VB1VP0NP-20,1,ARG1
14318,direct,VB,through,IN,PP-MNR,VB1VP0PP-MNR0,1,ARGM-MNR
14319,direct,VB,*-2,-NONE-,S,VB1VP0S0,1,ARG2
14320,treat,VB,the,DT,NP-2,VB1VP1VP1S1VP0NP-20,0,ARG0
14321,treat,VB,the,DT,NP,VB1VP0NP0,1,ARG1
14322,treat,VB,as,IN,SBAR-MNR,VB1VP0SBAR-MNR0,1,ARG2-MNR
14323,ratified,VBN,the,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
14324,ratified,VBN,SALT,NNP,NP,VBN1VP0NP0,1,ARG1
14325,leave,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14326,leave,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14327,leave,VB,part,NN,NP-SBJ,VB1VP0S0NP-SBJ0,1,ARG1
14328,leave,VB,unfunded,JJ,ADJP-PRD,VB1VP0S0ADJP-PRD0,1,ARG2
14329,sign,VB,If,IN,SBAR-ADV,VB1VP1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
14330,sign,VB,the,DT,NP-SBJ-1,VB1VP1VP1VP1S0NP-SBJ-10,0,ARG0
14331,sign,VB,could,MD,MD,VB1VP1VP1VP0MD0,0,ARGM-MOD
14332,sign,VB,the,DT,NP,VB1VP0NP0,1,ARG1
14333,sign,VB,into,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-into
14334,sign,VB,*-1,-NONE-,S-ADV,VB1VP1VP0VP0S-ADV0,1,ARGM-ADV
14335,assert,VB,If,IN,SBAR-ADV,VB1VP1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
14336,assert,VB,the,DT,NP-SBJ-1,VB1VP1VP1VP1S0NP-SBJ-10,0,ARG0
14337,assert,VB,a,DT,NP,VB1VP0NP0,1,ARG1
14338,assert,VB,*-1,-NONE-,S-ADV,VB1VP0S-ADV0,1,ARGM-ADV
14339,declaring,VBG,the,DT,NP-SBJ-1,VBG1VP1S-ADV1VP1VP1VP1S0NP-SBJ-10,0,ARG0
14340,declaring,VBG,the,DT,NP-SBJ,VBG1VP0S0NP-SBJ0,1,ARG1
14341,declaring,VBG,to,TO,VP,VBG1VP0S0VP0,1,ARG2
14342,restricting,VBG,the,DT,NP,VBG1VP1NP-SBJ0NP0,0,ARG0
14343,restricting,VBG,his,PRP$,NP,VBG1VP0NP0,1,ARG1
14344,give,VB,The,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14345,give,VB,not,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
14346,give,VB,expressly,RB,ADVP,VB1VP1VP0ADVP0,0,ARGM-MNR
14347,give,VB,the,DT,NP,VB1VP0NP0,1,ARG2
14348,give,VB,such,JJ,NP,VB1VP0NP0,1,ARG1
14349,have,VB,However,RB,ADVP,VB1VP1VP1S0ADVP0,0,ARGM-DIS
14350,have,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14351,have,VB,a,DT,NP,VB1VP0NP0,1,ARG1
14352,violate,VB,the,DT,NP-SBJ,VB1VP1VP1S1NP1VP1VP1S0NP-SBJ0,0,ARG0
14353,violate,VB,not,RB,RB,VB1VP1VP1S0RB0,0,ARGM-NEG
14354,violate,VB,the,DT,NP,VB1VP0NP0,1,ARG1
14355,trespass,VBP,appropriations,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
14356,trespass,VBP,on,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-on
14357,discussed,VBN,*,-NONE-,NP-SBJ,VBN1VP1S0NP-SBJ0,0,ARG0
14358,discussed,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-ADV
14359,controlling,VBG,federal,JJ,NP,VBG1VP0NP0,1,ARG1
14360,controlling,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM1PP1NP1PP-LOC1VP1S0NP-SBJ0-NONE-0,0,ARG0
14361,characterized,VBN,As,IN,SBAR-ADV,VBN1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
14362,characterized,VBN,the,DT,NP-SBJ-59,VBN1VP1VP1S0NP-SBJ-590,0,ARG1
14363,characterized,VBN,as,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-as
14364,excise,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14365,excise,VB,perfectly,RB,NP,VB1VP0NP0,1,ARG1
14366,excise,VB,a,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARGM-MNR
14367,conflict,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
14368,conflict,VBP,with,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-with
14369,limited,VBN,far,RB,ADVP,VBN1ADJP0ADVP0,0,ARGM-EXT
14370,limited,VBN,applicability,NN,NN,VBN1ADJP1NP0NN0,1,ARG1
14371,argue,VB,One,CD,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14372,argue,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14373,argue,VB,that,IN,SBAR,VB1VP0SBAR0,1,ARG1
14374,exerting,VBG,the,DT,NP-SBJ-2,VBG1VP1S-NOM1PP-MNR1S0NP-SBJ-20,0,ARG0
14375,exerting,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
14376,resist,VB,the,DT,NP-SBJ-2,VB1VP1VP1S0NP-SBJ-20,0,ARG0
14377,resist,VB,by,IN,PP-MNR,VB1VP1VP1S0PP-MNR0,0,ARGM-MNR
14378,resist,VB,unconstitutional,JJ,NP,VB1VP0NP0,1,ARG1
14379,violate,VBP,unconstitutional,JJ,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
14380,violate,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
14381,asserts,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
14382,asserts,VBZ,a,DT,NP,VBZ1VP0NP0,1,ARG1
14383,does,VBZ,Congress,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
14384,does,VBZ,nothing,NN,NP,VBZ1VP0NP0,1,ARG1
14385,won,VBN,If,IN,SBAR-ADV,VBN1VP1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
14386,won,VBN,President,NNP,NP-SBJ,VBN1VP1VP1VP1S0NP-SBJ0,0,ARG0
14387,won,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
14388,takes,VBZ,Congress,NNP,NP-SBJ-2,VBZ1VP1S0NP-SBJ-20,0,ARG0
14389,takes,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
14390,takes,VBZ,to,TO,PP-DIR,VBZ1VP0PP-DIR0,1,ARGM-DIR
14391,assuming,VBG,*-2,-NONE-,NP-SBJ,VBG1VP1S-ADV0NP-SBJ0,0,ARG0
14392,assuming,VBG,0,-NONE-,SBAR,VBG1VP0SBAR0,1,ARG1
14393,establish,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14394,establish,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14395,establish,VB,standing,NN,NP,VB1VP0NP0,1,ARG1
14396,sue,VB,it,PRP,NP-SBJ,VB1VP1VP1S1SBAR1NP1VP1VP1S0NP-SBJ0,0,ARG0
14397,win,VB,If,IN,SBAR-ADV,VB1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
14398,win,VB,President,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14399,win,VB,might,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14400,receive,VB,In,IN,PP,VB1VP1VP1S0PP0,0,ARGM-DIS
14401,receive,VB,he,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14402,receive,VB,might,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14403,receive,VB,an,DT,NP,VB1VP0NP0,1,ARG1
14404,receive,VB,from,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-from
14405,perform,VB,the,DT,NP,VB1VP1VP1VP1S1NP0NP0,0,ARG0
14406,perform,VB,the,DT,NP,VB1VP0NP0,1,ARG1
14407,exercise,VB,the,DT,NP,VB1VP1VP1VP1S1NP0NP0,0,ARG0
14408,exercise,VB,the,DT,NP,VB1VP0NP0,1,ARG1
14409,thought,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
14410,thought,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
14411,entrusted,VBN,should,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
14412,entrusted,VBN,the,DT,NP,VBN1VP1VP1VP1S1SBAR1VP1S1SBAR1NP0NP0,0,ARG1
14413,entrusted,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-to
14414,loses,VBZ,President,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
14415,loses,VBZ,at,IN,PP-LOC,VBZ1VP0PP-LOC0,1,ARGM-LOC
14416,received,VBN,Moreover,RB,ADVP,VBN1VP1VP1VP1S0ADVP0,0,ARGM-DIS
14417,received,VBN,the,DT,NP-SBJ,VBN1VP1VP1VP1S0NP-SBJ0,0,ARG0
14418,received,VBN,would,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
14419,received,VBN,a,DT,NP,VBN1VP0NP0,1,ARG1
14420,works,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
14421,works,VBZ,in,IN,PP-LOC,VBZ1VP0PP-LOC0,1,ARGM-MNR
14422,works,VBZ,how,WRB,WHADVP-1,VBZ1VP1S1SBAR-NOM0WHADVP-10,0,ARGM-MNR
14423,stands,VBZ,it,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
14424,stands,VBZ,now,RB,ADVP-TMP,VBZ1VP0ADVP-TMP0,1,ARGM-TMP
14425,presumes,VBZ,As,IN,SBAR-ADV,VBZ1VP1S0SBAR-ADV0,0,ARGM-ADV
14426,presumes,VBZ,Congress,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
14427,presumes,VBZ,after,IN,PP-TMP,VBZ1VP0PP-TMP0,1,ARGM-TMP
14428,presumes,VBZ,that,IN,SBAR,VBZ1VP0SBAR0,1,ARG1
14429,take,VB,the,DT,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
14430,take,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14431,take,VB,unconstitutional,JJ,NP,VB1VP0NP0,1,ARG1
14432,take,VB,*-1,-NONE-,S-ADV,VB1VP0S-ADV0,1,ARGM-MNR
14433,lying,VBG,the,DT,NP-SBJ-1,VBG1VP1S-ADV1VP1VP1S0NP-SBJ-10,0,ARG1
14434,set,VB,President,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
14435,set,VB,should,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14436,set,VB,things,NNS,NP-SBJ,VB1VP0S0NP-SBJ0,1,ARG1
14437,set,VB,straight,RB,ADJP-PRD,VB1VP0S0ADJP-PRD0,1,ARG2
14438,help,VB,If,IN,SBAR-ADV,VB1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
14439,help,VB,he,PRP,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
14440,help,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
14441,help,VB,*-1,-NONE-,S,VB1VP0S0,1,ARG1
14442,realize,VB,he,PRP,NP-SBJ-1,VB1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
14443,realize,VB,Madison,NNP,NP,VB1VP0NP0,1,ARG1
14444,extending,VBG,a,DT,NP,VBG1VP1VP1NP0NP0,0,ARG0
14445,extending,VBG,everywhere,RB,ADVP-LOC,VBG1VP1VP0ADVP-LOC0,0,ARGM-LOC
14446,extending,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
14447,drawing,VBG,a,DT,NP,VBG1VP1VP1NP0NP0,0,ARG0
14448,drawing,VBG,all,DT,NP,VBG1VP0NP0,1,ARG1
14449,drawing,VBG,into,IN,PP-DIR,VBG1VP0PP-DIR0,1,ARGM-DIR
14450,served,VBD,Mr.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
14451,served,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-as
14452,served,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
14453,appear,VB,His,PRP$,NP-SBJ-1,VB1VP1VP1S-PRD1VP1S0NP-SBJ-10,0,ARG1
14454,appear,VB,in,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
14455,appear,VB,later,JJ,NP-TMP,VB1VP0NP-TMP0,1,ARGM-TMP
14456,rose,VBD,Despite,IN,PP,VBD1VP1S0PP0,0,ARGM-ADV
14457,rose,VBD,net,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
14458,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
14459,rose,VBD,last,JJ,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
14460,left,VBN,the,DT,NP,VBN1VP1NP0NP0,0,ARG1
14461,left,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
14462,left,VBN,after,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
14463,deducting,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
14464,deducting,VBG,expenses,NNS,NP,VBG1VP0NP0,1,ARG1
