Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
6787,called,VBN,Garbage,NNP,NP-TTL-PRD,VBN1VP0S0NP-TTL-PRD0,1,ARG2
6788,practicing,VBG,it,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
6790,fumes,VBZ,I,PRP,S-TPC-2,VBZ1VP1SINV0S-TPC-20,0,ARG1
6791,fumes,VBZ,a,DT,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
6792,says,VBZ,He,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6793,says,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
6794,contacted,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
6795,contacted,VBN,even,RB,ADVP,VBN1VP1VP0ADVP0,0,ARGM-ADV
6796,contacted,VBN,Campbell,NNP,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
6797,contacted,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
6798,contacted,VBN,for,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARGM-PNC
6799,comment,VB,Campbell,NNP,NP-SBJ-1,VB1VP1VP1S1NP1PP-CLR1VP1VP1S0NP-SBJ-10,0,ARG0
6800,made,VBN,at,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
6802,printed,VBN,the,DT,NP-SBJ-81,VBN1VP1VP1S0NP-SBJ-810,0,ARG1
6804,says,VBZ,Modifications,NNS,NP-SBJ-80,VBZ1VP1S1PRN1VP1VP1VP1S-20NP-SBJ-800,0,ARG1
6805,says,VBZ,he,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6806,making,VBG,Modifications,NNS,NP-SBJ-80,VBG1VP1S-ADV1VP1VP1VP1S-20NP-SBJ-800,0,ARG0
6808,making,VBG,less,JJR,NP-PRD,VBG1VP0S0NP-PRD0,1,ARG2
6809,portrayed,VBN,it,PRP,NP-SBJ,VBN1VP1VP1S1SBAR1NP-PRD1S0NP-SBJ0,0,ARG1
6810,admits,VBZ,He,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6811,admits,VBZ,",",",",PRN,VBZ1VP0PRN0,1,ARGM-DIS
6812,admits,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
6813,have,VB,Campbell,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
6816,have,VB,any,DT,NP,VB1VP0NP0,1,ARG1
6817,have,VB,according,VBG,PP,VB1VP0PP0,1,ARGM-ADV
6819,advertise,VB,in,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
6820,question,VBP,Some,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
6821,question,VBP,whether,IN,SBAR,VBP1VP0SBAR0,1,ARG1
6822,risk,VB,a,DT,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
6823,risk,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
6824,risk,VB,*-1,-NONE-,S,VB1VP0S0,1,ARG1
6825,turning,VBG,a,DT,NP-SBJ-1,VBG1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
6828,need,VBP,really,RB,ADVP,VBP1VP1S-TPC-20ADVP0,0,ARGM-ADV
6829,need,VBP,the,DT,S,VBP1VP0S0,1,ARG1
6830,need,VBP,if,IN,SBAR-ADV,VBP1VP0SBAR-ADV0,1,ARGM-ADV
6831,make,VB,going,VBG,VBG,VB1VP1VP1S1VP0VBG0,0,ARGM-MOD
6832,make,VB,you,PRP,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
6833,make,VB,a,DT,NP,VB1VP0NP0,1,ARG1
6834,says,VBZ,You,PRP,S-TPC-2,VBZ1VP1SINV0S-TPC-20,0,ARG1
6835,says,VBZ,Mike,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
6836,require,VBP,The,DT,NP-SBJ,VBP1VP1S-TPC-10NP-SBJ0,0,ARG0
6837,require,VBP,pretty,RB,ADVP,VBP1VP0ADVP0,0,ARGM-ADV
6838,require,VBP,that,IN,SBAR,VBP1VP0SBAR0,1,ARG1
6839,have,VBP,you,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
6840,have,VBP,a,DT,NP,VBP1VP0NP0,1,ARG1
6841,adds,VBZ,he,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6842,adds,VBZ,The,DT,S-TPC-1,VBZ1VP1S0S-TPC-10,0,ARG1
6843,featured,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6844,featured,VBD,ads,NNS,NP,VBD1VP0NP0,1,ARG1
6845,including,VBG,only,RB,NP,VBG1PP1NP0NP0,0,ARG2
6846,including,VBG,General,NNP,NP,VBG1PP0NP0,1,ARG1
6847,spend,VB,firms,NNS,NP,VB1VP1VP1VP1S1SBAR1NP0NP0,0,ARG0
6848,spend,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
6849,spend,VB,much,JJ,NP,VB1VP0NP0,1,ARG3
6850,spend,VB,*-1,-NONE-,S-CLR,VB1VP0S-CLR0,1,ARG1
6851,advertising,VBG,firms,NNS,NP,VBG1VP1S-CLR1VP1VP1VP1S1SBAR1NP0NP0,0,ARG0
6852,relied,VBN,firms,NNS,NP,VBN1VP1VP1VP1VP1S1SBAR1NP0NP0,0,ARG1-on
6853,relied,VBN,n't,RB,RB,VBN1VP1VP1VP1VP0VP0RB0,0,ARGM-NEG
6855,relied,VBN,*-1,-NONE-,S-CLR,VBN1VP0S-CLR0,1,ARG2
6856,support,VB,firms,NNS,NP,VB1VP1VP1S-CLR1VP1VP1VP1VP1S1SBAR1NP0NP0,0,ARG0
6857,support,VB,a,DT,NP,VB1VP0NP0,1,ARG1
6858,support,VB,over,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
6859,says,VBZ,A,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6860,says,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
6861,have,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
6862,have,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
6863,have,VB,any,DT,NP,VB1VP0NP0,1,ARG1
6864,advertise,VB,it,PRP,NP-SBJ,VB1VP1VP1S1NP1VP1VP1S0NP-SBJ0,0,ARG0
6865,advertise,VB,in,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-LOC
6866,spend,VB,We,PRP,NP-SBJ,VB1VP1VP1S-TPC-10NP-SBJ0,0,ARG0
6867,spend,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
6868,spend,VB,much,JJ,NP,VB1VP0NP0,1,ARG3
6869,spend,VB,on,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG1-on
6870,says,VBZ,she,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6871,says,VBZ,We,PRP,S-TPC-1,VBZ1VP1S0S-TPC-10,0,ARG1
6872,contends,VBZ,But,CC,CC,VBZ1VP1S0CC0,0,ARGM-DIS
6873,contends,VBZ,Ms.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6874,contends,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
6875,survive,VB,Garbage,NNP,NP-TTL-SBJ,VB1VP1VP1S0NP-TTL-SBJ0,0,ARG0
6876,survive,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
6877,survive,VB,",",",",PRN,VB1VP0PRN0,1,ARGM-TMP
6878,survive,VB,on,IN,PP-CLR,VB1VP0PP-CLR0,1,ARGM-MNR
6879,sell,VBP,Individual,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
6881,printed,VBN,",",",",PRN,VBN1VP1VP0PRN0,0,ARGM-DIS
6882,printed,VBN,It,PRP,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
6884,recycled,VBN,paper,NN,NN,VBN1NP0NN0,1,ARG1
6885,printed,VBD,According,VBG,PP,VBD1VP1S0PP0,0,ARGM-ADV
6886,printed,VBD,Old-House,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6887,printed,VBD,all,DT,NP,VBD1VP0NP0,1,ARG1
6888,sold,VBD,According,VBG,PP,VBD1VP1S0PP0,0,ARGM-ADV
6889,sold,VBD,Old-House,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6890,sold,VBD,all,DT,NP,VBD1VP0NP0,1,ARG1
6891,sold,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
6892,sold,VBD,on,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
6893,says,VBZ,The,DT,S,VBZ1VP1S1PRN1S-10S0,0,ARG1
6894,says,VBZ,she,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6895,has,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6896,has,VBZ,orders,NNS,NP,VBZ1VP0NP0,1,ARG1
6897,Asked,VBN,whether,IN,SBAR,VBN1VP0SBAR0,1,ARG1
6898,Asked,VBN,*-1,-NONE-,-NONE-,VBN1VP1S-ADV0NP-SBJ-20-NONE-0,0,ARG0
6899,scared,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
6900,scared,VBN,potential,JJ,NP-SBJ-83,VBN1VP1VP1VP1S0NP-SBJ-830,0,ARG1
6901,scared,VBN,by,IN,PP,VBN1VP0PP0,1,ARG2-by
6902,replies,VBZ,*-1,-NONE-,S-ADV,VBZ1VP1S0S-ADV0,0,ARGM-ADV
6903,replies,VBZ,Ms.,NNP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
6904,replies,VBZ,I,PRP,S,VBZ1VP0S0,1,ARG2
6906,know,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
6907,care,VB,I,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
6908,care,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
6909,saying,VBG,I,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
6911,saying,VBG,0,-NONE-,SBAR,VBG1VP0SBAR0,1,ARG1
6912,says,VBZ,I,PRP,S,VBZ1VP1S1PRN1S-10S0,0,ARG1
6913,says,VBZ,she,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6914,sleep,VB,I,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
6915,sleep,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
6916,sleep,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
6918,sleep,VB,if,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
6921,bowed,VBD,because,IN,SBAR-PRP,VBD1VP0SBAR-PRP0,1,ARGM-CAU
6922,took,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6923,took,VBD,once,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
6924,took,VBD,an,DT,NP,VBD1VP0NP0,1,ARG1
6925,said,VBD,Interpublic,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6926,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
6927,expanded,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6928,expanded,VBD,its,PRP$,NP,VBD1VP1S1SBAR1PRN1NP-SBJ-20NP0,0,ARG1
6929,expanded,VBD,earlier,JJR,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
6930,supply,VB,its,PRP$,NP-SBJ-2,VB1VP1VP1S1VP1S0NP-SBJ-20,0,ARG0
6931,supply,VB,more,JJR,NP,VB1VP0NP0,1,ARG1
6932,supply,VB,across,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
6933,supply,VB,in,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
6934,said,VBD,It,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6935,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
6936,provided,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
6937,provided,VBN,the,DT,NP-SBJ-84,VBN1VP1VP1VP1S0NP-SBJ-840,0,ARG1
6938,provided,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
6940,bought,VBD,recently,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
6941,bought,VBD,game,NN,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG1
6942,said,VBD,It,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6943,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
6944,makes,VBZ,that,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6945,makes,VBZ,it,PRP,NP-SBJ,VBZ1VP0S0NP-SBJ0,1,ARG1
6948,providing,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
6949,providing,VBG,in,IN,PP-PRP,VBG1VP0PP-PRP0,1,ARGM-PNC
6950,said,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6951,said,VBD,advertising,NN,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG1
6953,valued,VBN,advertising,NN,NP,VBN1VP1VP1VP1VP1S1SBAR1VP1S1SBAR1NP0NP0,0,ARG1
6954,valued,VBN,at,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-at
6955,valued,VBN,in,IN,PP-TMP-3,VBN1VP0PP-TMP-30,1,ARGM-TMP
6957,valued,VBN,advertising,NN,NP,VBN1VP1VP1VP1VP1S1SBAR1VP1S1SBAR1NP0NP0,0,ARG1
6959,valued,VBN,in,IN,PP-TMP=3,VBN1VP1VP0VP0PP-TMP=30,1,ARGM-TMP
6960,plans,VBZ,It,PRP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
6961,plans,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG1
6962,sell,VB,It,PRP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
6963,sell,VB,the,DT,NP,VB1VP0NP0,1,ARG1
6964,sell,VB,to,TO,PP-CLR,VB1VP0PP-CLR0,1,ARG2-to
6965,sell,VB,at,IN,PP-MNR,VB1VP0PP-MNR0,1,ARG3-at
6966,named,VBD,CoreStates,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6967,named,VBD,Earle,NNP,NP,VBD1VP0NP0,1,ARG1
6968,named,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-as
6969,handled,VBN,The,DT,NP-SBJ-86,VBN1VP1VP1VP1S0NP-SBJ-860,0,ARG1
6970,handled,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
6971,awarded,VBD,American,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6972,awarded,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
6973,awarded,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
6976,serviced,VBN,the,DT,NP,VBN1VP1VP1VP1S1SBAR1NP0NP0,0,ARG1
6977,serviced,VBN,at,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
6978,breaks,VBZ,Enterprise,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6979,breaks,VBZ,its,PRP$,NP,VBZ1VP0NP0,1,ARG1
6981,specializes,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
6982,specializes,VBZ,in,IN,PP-CLR,VBZ1VP0PP-CLR0,1,ARG1-in
6983,provided,VBN,those,DT,NP,VBN1VP1NP0NP0,0,ARG1
6984,provided,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
6986,damaged,VBN,cars,NNS,NP,VBN1VP1NP0NP0,0,ARG1
6987,damaged,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
6988,Developed,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
6989,Developed,VBN,*-2,-NONE-,-NONE-,VBN1VP1S-ADV0NP-SBJ-10-NONE-0,0,ARG1
6990,pitches,VBZ,*-2,-NONE-,S-ADV,VBZ1VP1S0S-ADV0,0,ARGM-ADV
6991,pitches,VBZ,the,DT,NP-SBJ-2,VBZ1VP1S0NP-SBJ-20,0,ARG0
6992,pitches,VBZ,Enterprise,NNP,NP,VBZ1VP0NP0,1,ARG1
6993,said,VBD,Young,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6994,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
6995,completed,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6996,completed,VBD,its,PRP$,NP,VBD1VP0NP0,1,ARG1
6997,acquired,VBD,Ketchum,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
6998,acquired,VBD,Braun,NNP,NP,VBD1VP0NP0,1,ARG1
7000,disclosed,VBN,Terms,NNS,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
7001,said,VBD,Sea,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
7003,increase,VB,it,PRP,NP-SBJ-2,VB1VP1VP1S0NP-SBJ-20,0,ARG0
7004,increase,VB,might,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
7005,increase,VB,the,DT,NP,VB1VP0NP0,1,ARG1
7006,increase,VB,if,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
7007,pressed,VBN,it,PRP,NP-SBJ-2,VBN1VP1S1SBAR-ADV1VP1VP1S0NP-SBJ-20,0,ARG1
7008,pressed,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
7009,made,VBD,Temple,NNP,NP,VBD1VP1S1SBAR1NP-LGS0NP0,0,ARG0
7010,made,VBD,an,DT,NP,VBD1VP0NP0,1,ARG1
7011,said,VBD,Sea,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
7012,said,VBD,Tuesday,NNP,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
7013,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
7014,sell,VB,it,PRP,NP-SBJ-2,VB1VP1VP1VP1S0NP-SBJ-20,0,ARG0
7015,sell,VB,would,MD,MD,VB1VP1VP1VP0MD0,0,ARGM-MOD
7016,sell,VB,$,$,NP,VB1VP0NP0,1,ARG1
7018,use,VB,would,MD,MD,VB1VP1VP1VP0MD0,0,ARGM-MOD
7019,use,VB,some,DT,NP,VB1VP0NP0,1,ARG1
7020,use,VB,*-2,-NONE-,S-PRP,VB1VP0S-PRP0,1,ARG2-PNC
7021,buy,VB,it,PRP,NP-SBJ-2,VB1VP1VP1S-PRP1VP1VP1VP1S0NP-SBJ-20,0,ARG0
7023,buy,VB,for,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG3-for
7024,designed,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
7025,designed,VBN,*-2,-NONE-,S-CLR,VBN1VP0S-CLR0,1,ARGM-PNC
7026,ward,VB,The,DT,NP-SBJ-1,VB1VP1VP1S-CLR1VP1VP1S0NP-SBJ-10,0,ARG2
7027,ward,VB,a,DT,NP,VB1VP0NP0,1,ARG1
7028,owned,VBN,jointly,RB,RB,VBN1NP0RB0,0,ARGM-MNR
7029,owned,VBN,holding,VBG,VBG,VBN1NP0VBG0,1,ARG1
7030,holding,VBG,company,NN,NN,VBG1NP0NN0,1,ARG0
7031,offered,VBD,In,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
7032,offered,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
7033,offered,VBD,",",",",PRN,VBD1VP1S0PRN0,0,ARGM-MNR
7034,offered,VBD,$,$,NP,VBD1VP0NP0,1,ARG2
7035,offered,VBD,for,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-for
7038,sweetened,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
7040,said,VBD,Yesterday,NN,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
7042,said,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
7043,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
7044,end,VB,under,IN,PP-LOC,VB1VP1VP1S0PP-LOC0,0,ARGM-LOC
7045,end,VB,Sea,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
7046,end,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
7047,end,VB,with,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-with
7049,allocated,VBN,About,IN,NP-SBJ-87,VBN1VP1VP1VP1S-TPC-10NP-SBJ-870,0,ARG1
7050,allocated,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-to
7051,allocated,VBN,*,-NONE-,S-ADV,VBN1VP0S-ADV0,1,ARGM-ADV
7052,leaving,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-ADV0NP-SBJ0,0,ARG0
7053,leaving,VBG,about,IN,NP,VBG1VP0NP0,1,ARG1
7054,said,VBD,he,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
7055,said,VBD,About,IN,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
7057,said,VBD,Mr.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
7058,gives,VBZ,That,DT,NP-SBJ,VBZ1VP1S-10NP-SBJ0,0,ARG0
7059,gives,VBZ,us,PRP,NP,VBZ1VP0NP0,1,ARG2
7062,raises,VBZ,Temple,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
7063,raises,VBZ,its,PRP$,NP,VBZ1VP0NP0,1,ARG1
7064,increase,VB,We,PRP,NP-SBJ-2,VB1VP1VP1S1ADJP-PRD1VP1S0NP-SBJ-20,0,ARG0
7065,increase,VB,our,PRP$,NP,VB1VP0NP0,1,ARG1
7066,increase,VB,above,IN,PP-DIR,VB1VP0PP-DIR0,1,ARG4-above
7068,declined,VBD,*-2,-NONE-,S,VBD1VP0S0,1,ARG1
7069,say,VB,He,PRP,NP-SBJ-2,VB1VP1VP1S1VP1S0NP-SBJ-20,0,ARG0
7070,say,VB,",",",",PRN,VB1VP0PRN0,1,ARGM-DIS
7071,say,VB,how,WRB,SBAR,VB1VP0SBAR0,1,ARG1
7072,raise,VB,Sea,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
7073,raise,VB,might,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
7074,raise,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
7075,raise,VB,how,WRB,WHADVP-1,VB1VP1VP1S1SBAR0WHADVP-10,0,ARG2-EXT
7077,speculated,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
7078,has,VBZ,Sea,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
7079,has,VBZ,the,DT,NP,VBZ1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
7080,means,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
7081,means,VBZ,that,DT,SBAR,VBZ1VP0SBAR0,1,ARG1
7082,increase,VB,Temple,NNP,NP-SBJ-2,VB1VP1VP1S1VP1VP1S0NP-SBJ-20,0,ARG0
7083,increase,VB,substantially,RB,ADVP-MNR,VB1VP0ADVP-MNR0,0,ARG2-MNR
7084,increase,VB,their,PRP$,NP,VB1VP0NP0,1,ARG1
7085,increase,VB,if,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
7086,top,VB,going,VBG,VBG,VB1VP1VP1S1VP0VBG0,0,ARGM-MOD
7087,top,VB,they,PRP,NP-SBJ-3,VB1VP1VP1S1VP1VP1S0NP-SBJ-30,0,ARG0
7088,top,VB,us,PRP,NP,VB1VP0NP0,1,ARG1
7089,criticized,VBD,Temple,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
7090,criticized,VBD,however,RB,ADVP,VBD1VP1S0PRN0ADVP0,0,ARGM-DIS
7091,criticized,VBD,harshly,RB,ADVP-MNR,VBD1VP0ADVP-MNR0,0,ARGM-MNR
7092,criticized,VBD,Sea,NNP,NP,VBD1VP0NP0,1,ARG1
7093,criticized,VBD,yesterday,NN,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
7094,criticized,VBD,*-1,-NONE-,S-ADV,VBD1VP0S-ADV0,1,ARGM-ADV
7095,characterizing,VBG,Temple,NNP,NP-SBJ-1,VBG1VP1S-ADV1VP1S0NP-SBJ-10,0,ARG0
7096,characterizing,VBG,it,PRP,NP,VBG1VP0NP0,1,ARG1
7097,characterizing,VBG,as,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-as
7098,designed,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
7099,designed,VBN,*-2,-NONE-,S-CLR,VBN1VP0S-CLR0,1,ARGM-PNC
7101,entrench,VB,management,NN,NP,VB1VP0NP0,1,ARG1
7102,confuse,VB,a,DT,NP,VB1VP1VP1VP1S-CLR1VP1NP0NP0,0,ARG0
7103,confuse,VB,shareholders,NNS,NP,VB1VP0NP0,1,ARG1
7104,prevent,VB,a,DT,NP,VB1VP1VP1VP1S-CLR1VP1NP0NP0,0,ARG3
7105,prevent,VB,them,PRP,NP-3,VB1VP0NP-30,1,ARG1
7106,prevent,VB,from,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-from
7107,accepting,VBG,them,PRP,NP-3,VBG1VP1S-NOM1PP-CLR1VP0NP-30,0,ARG0
7108,accepting,VBG,our,PRP$,NP,VBG1VP0NP0,1,ARG1
7109,estimated,VBD,A,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
7110,estimated,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
7111,materialize,VBP,all,PDT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
7113,result,VB,--,:,PRN,VB1VP1VP1S0PRN0,0,ARGM-ADV
7115,result,VB,in,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-in
7116,receiving,VBG,shareholders,NNS,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0,ARG0
7117,receiving,VBG,only,RB,NP,VBG1VP0NP0,1,ARG1
7118,said,VBD,The,DT,NP-SBJ,VBD1VP1S1PRN1S-10NP-SBJ0,0,ARG1
7120,stem,VB,The,DT,NP-SBJ,VB1VP1VP1S-10NP-SBJ0,0,ARG1
7121,stem,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
7122,stem,VB,from,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-from
7123,preferred,VBN,shares,NNS,NNS,VBN1NP-SBJ-880NNS0,1,ARG1
7124,converted,VBN,preferred,VBN,NP-SBJ-88,VBN1VP1VP1S-NOM0NP-SBJ-880,0,ARG1
